Cross_Entropy_train,Cross_Entropy_val,Accuracy_train,Accuracy_val
0.04365628785697892,0.32888693913027967,0.99581589958159,0.9041666666666667
0.030552392007121704,0.271881633058274,0.997907949790795,0.9208333333333333
0.03834769041668361,0.3411732694205663,0.997907949790795,0.8833333333333333
0.03407369836541765,0.30777033854548486,1.0,0.9166666666666666
0.02669396624322221,0.3645176681613066,1.0,0.8625
0.02266892757329534,0.27434655759143045,1.0,0.9166666666666666
0.03512496288147372,0.3070637638219675,1.0,0.8958333333333334
0.022552552560399168,0.4095207336766938,1.0,0.875
0.041116771897486235,0.3346313017991785,0.99581589958159,0.8875
0.03838874662531103,0.3745946682261092,1.0,0.8875
0.03059730087626734,0.31551533666267156,0.997907949790795,0.8916666666666667
0.033570245327933346,0.3459347732116991,1.0,0.8916666666666667
0.025376745094218528,0.2632427117711359,1.0,0.9125
0.022354324333064446,0.30426524662164717,1.0,0.8916666666666667
0.023328681948455273,0.24328452103580578,1.0,0.9041666666666667
0.03062897278074488,0.26883313540555115,1.0,0.9208333333333333
0.025545854316283968,0.37462115980160887,1.0,0.9
0.02818738660853608,0.33462575120987215,1.0,0.9
0.027927262621895384,0.22541210558752028,0.997907949790795,0.9166666666666666
0.03473737469613453,0.2837322371745055,0.997907949790795,0.9041666666666667
0.05220962936771867,0.28376745234301476,0.99581589958159,0.9125
0.05631607343509044,0.2617471156339585,0.997907949790795,0.9041666666666667
0.04818917236204535,0.2018123319752855,0.9937238493723849,0.925
0.021658208045040563,0.404415618954954,1.0,0.8791666666666667
0.03590284359448545,0.2683304372868103,0.997907949790795,0.9166666666666666
0.031150432679591573,0.24105899189222935,1.0,0.925
0.04853004321082903,0.2512362340072286,0.99581589958159,0.9083333333333333
0.018075692208619317,0.31799827880504383,1.0,0.9
0.029575164061144167,0.39286427164203513,1.0,0.8833333333333333
0.027968455255085775,0.3102155933152896,1.0,0.9041666666666667
0.110456913903869,0.2592807887835079,0.9811715481171548,0.9208333333333333
0.033165084208787644,0.3242018359790412,1.0,0.9
0.048806614173022414,0.31437629933325295,0.997907949790795,0.8791666666666667
0.03401471625627922,0.4018004687127056,1.0,0.8791666666666667
0.02425924692134195,0.30388464238906937,1.0,0.9
0.037433130810542066,0.338223949076261,0.997907949790795,0.8916666666666667
0.07151648609250054,0.2987459039906147,0.9937238493723849,0.9
0.028761061806484783,0.29160519891544634,1.0,0.9125
0.0367596267598597,0.3628692764110231,0.997907949790795,0.8916666666666667
0.037239310884242476,0.29067131867582247,1.0,0.8958333333333334
0.03044613390580654,0.2905774744282098,1.0,0.8833333333333333
0.02105824918916175,0.26967380398720403,1.0,0.9
0.055496267860335936,0.29366980005894827,0.9937238493723849,0.9083333333333333
0.023858659292733387,0.3149004711664323,1.0,0.925
0.04785208524409735,0.3004083899046236,0.997907949790795,0.9208333333333333
0.024847867486044468,0.2839762248542532,1.0,0.9
0.02372990098128448,0.4206448826646162,1.0,0.8791666666666667
0.06057161094478227,0.26728297032265497,0.9853556485355649,0.9083333333333333
0.027807407784090462,0.3968633561625514,1.0,0.8875
0.046212071101481685,0.3315150696573255,0.9937238493723849,0.8958333333333334
0.04306943575460666,0.31253250958954293,0.99581589958159,0.8916666666666667
0.025603478820276034,0.3534078159876117,1.0,0.9125
0.04953802350244122,0.2558844516677709,0.99581589958159,0.9041666666666667
0.053183013711105905,0.2015700773294763,0.997907949790795,0.9416666666666667
0.04926194757488047,0.3643130239603731,0.9937238493723849,0.8916666666666667
0.050627825907738414,0.32001282780687085,0.99581589958159,0.9125
0.043415500684767946,0.21834922917902683,0.99581589958159,0.925
0.01957885911045702,0.35789471734014267,1.0,0.9
0.024967302722680683,0.33210703032706684,1.0,0.8833333333333333
0.024762424849997924,0.30074937342554525,0.997907949790795,0.9041666666666667
0.027290191587602156,0.31587125129181004,1.0,0.9
0.03418915685488858,0.3269948469510685,0.997907949790795,0.9125
0.03283035008179959,0.3059925665265837,1.0,0.8916666666666667
0.02292562341292723,0.26565324889005143,1.0,0.9041666666666667
0.0446083873769464,0.37262237101088735,0.997907949790795,0.8958333333333334
0.025699964301893335,0.26280637672443846,1.0,0.9208333333333333
0.020368422067842257,0.1948998951626057,1.0,0.9333333333333333
0.03945833758386992,0.2825894258222585,1.0,0.9166666666666666
0.030310262494403786,0.3130719587400866,0.997907949790795,0.8916666666666667
0.03753315280030555,0.37616182062599063,0.997907949790795,0.8833333333333333
0.03374403532748394,0.24086830843183027,1.0,0.925
0.0367091819966902,0.35126440783063423,1.0,0.8833333333333333
0.02257030820328129,0.2018551844231297,1.0,0.925
0.08701788793371798,0.3036476056094519,0.9832635983263598,0.8916666666666667
0.02671533958107898,0.2846345567667792,1.0,0.8916666666666667
0.05936427158277682,0.32568091437836605,0.99581589958159,0.8875
0.03925620249188705,0.2887608288959503,0.997907949790795,0.9166666666666666
0.04241444679622317,0.22020121269706577,0.997907949790795,0.9166666666666666
0.07433848598741567,0.22614721466895085,0.9937238493723849,0.9333333333333333
0.03152927305745834,0.22107559837077134,1.0,0.9083333333333333
0.05555891967227862,0.3740246234052999,0.997907949790795,0.875
0.036125718479387954,0.3662433068996506,0.99581589958159,0.875
0.02142164127247243,0.26245206110643265,1.0,0.9125
0.03751728328564975,0.22250706285988903,1.0,0.9375
0.042289604281958035,0.31513352491201657,1.0,0.9041666666666667
0.044137188512273294,0.21571717786343167,0.99581589958159,0.9375
0.03290867505531888,0.22649120528869843,1.0,0.9125
0.03938593216432564,0.2978496064033455,0.997907949790795,0.9041666666666667
0.03469924839847336,0.28314251117561373,1.0,0.9166666666666666
0.035234319773354936,0.25641195155355184,0.997907949790795,0.9333333333333333
