1.0,1.0,1.0,1.0,0.75,0.9957627118644068,0.75,0.75,0.6666666666666666,1.0,1.0,0.8,0.6923076923076923,1.0,1.0,0.8181818181818181,0.6666666666666666,1.0,1.0,0.8,0.45454545454545453,0.9956331877729258,0.8333333333333334,0.5882352941176471,1.0,1.0,1.0,1.0,0.9649122807017544,0.9180327868852459,0.7857142857142857,0.8661417322834646,0.8108108108108109,0.9556650246305419,0.7692307692307693,0.7894736842105263,0.5,0.9914529914529915,0.6,0.5454545454545454,1.0,0.9633507853403142,0.875,0.9333333333333333,0.5833333333333334,0.9956140350877193,0.875,0.7000000000000001,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.6923076923076923,1.0,1.0,0.8181818181818181,0.5,0.9915254237288136,0.5,0.5,0.6666666666666666,1.0,1.0,0.8,0.7692307692307693,1.0,1.0,0.8695652173913044,0.0,1.0,0.0,0.0,0.7272727272727273,0.9912663755458515,0.8,0.761904761904762,0.75,1.0,1.0,0.8571428571428571,1.0,0.9453551912568307,0.8507462686567164,0.9193548387096774,0.8648648648648649,0.9310344827586207,0.6956521739130435,0.7710843373493975,0.3333333333333333,1.0,1.0,0.5,1.0,0.9528795811518325,0.8448275862068966,0.9158878504672897,0.3333333333333333,0.9868421052631579,0.5714285714285714,0.4210526315789474,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.8461538461538461,0.9955947136563876,0.9166666666666666,0.8799999999999999,1.0,1.0,1.0,1.0,0.5833333333333334,1.0,1.0,0.7368421052631579,0.6153846153846154,1.0,1.0,0.761904761904762,1.0,1.0,1.0,1.0,0.5454545454545454,1.0,1.0,0.7058823529411764,0.75,1.0,1.0,0.8571428571428571,0.9473684210526315,0.907103825136612,0.7605633802816901,0.8437499999999999,0.7567567567567568,0.9507389162561576,0.7368421052631579,0.7466666666666667,0.6666666666666666,0.9871794871794872,0.5714285714285714,0.6153846153846153,1.0,0.9633507853403142,0.875,0.9333333333333333,0.6666666666666666,0.9956140350877193,0.8888888888888888,0.761904761904762,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.9957627118644068,0.8,0.888888888888889,0.6666666666666666,0.9956140350877193,0.8888888888888888,0.761904761904762,0.8461538461538461,1.0,1.0,0.9166666666666666,0.6666666666666666,1.0,1.0,0.8,0.5454545454545454,1.0,1.0,0.7058823529411764,0.75,1.0,1.0,0.8571428571428571,1.0,0.9508196721311475,0.8636363636363636,0.9268292682926829,0.8378378378378378,0.9507389162561576,0.7560975609756098,0.7948717948717948,0.6666666666666666,0.9914529914529915,0.6666666666666666,0.6666666666666666,0.9795918367346939,0.9581151832460733,0.8571428571428571,0.9142857142857143,0.3333333333333333,0.9912280701754386,0.6666666666666666,0.4444444444444444,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,1.0,0.75,0.9830508474576272,0.42857142857142855,0.5454545454545454,0.5833333333333334,1.0,1.0,0.7368421052631579,0.6923076923076923,1.0,1.0,0.8181818181818181,1.0,1.0,1.0,1.0,0.7272727272727273,0.9956331877729258,0.8888888888888888,0.7999999999999999,0.75,0.9957627118644068,0.75,0.75,0.9649122807017544,0.9398907103825137,0.8333333333333334,0.8943089430894309,0.7027027027027027,0.9458128078817734,0.7027027027027027,0.7027027027027027,0.16666666666666666,0.9871794871794872,0.25,0.2,0.9795918367346939,0.9476439790575916,0.8275862068965517,0.897196261682243,0.4166666666666667,0.9956140350877193,0.8333333333333334,0.5555555555555556,1.0,0.9955357142857143,0.9411764705882353,0.9696969696969697,0.0,1.0,0.0,0.0
1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.8571428571428571,0.5833333333333334,1.0,1.0,0.7368421052631579,0.6923076923076923,1.0,1.0,0.8181818181818181,0.6666666666666666,1.0,1.0,0.8,0.6363636363636364,0.9912663755458515,0.7777777777777778,0.7000000000000001,0.75,1.0,1.0,0.8571428571428571,0.9649122807017544,0.907103825136612,0.7638888888888888,0.8527131782945737,0.6216216216216216,0.9655172413793104,0.7666666666666667,0.6865671641791045,0.6666666666666666,0.9957264957264957,0.8,0.7272727272727272,1.0,0.93717277486911,0.8032786885245902,0.8909090909090909,0.4166666666666667,0.9824561403508771,0.5555555555555556,0.4761904761904762,1.0,0.9955357142857143,0.9411764705882353,0.9696969696969697,0.0,1.0,0.0,0.0
0.8461538461538461,0.9955947136563876,0.9166666666666666,0.8799999999999999,0.5,1.0,1.0,0.6666666666666666,0.75,1.0,1.0,0.8571428571428571,0.6923076923076923,1.0,1.0,0.8181818181818181,0.6666666666666666,1.0,1.0,0.8,0.45454545454545453,1.0,1.0,0.625,0.75,0.9957627118644068,0.75,0.75,0.9824561403508771,0.9453551912568307,0.8484848484848485,0.9105691056910568,0.7297297297297297,0.9655172413793104,0.7941176470588235,0.7605633802816901,0.8333333333333334,0.9743589743589743,0.45454545454545453,0.5882352941176471,1.0,0.9685863874345549,0.8909090909090909,0.9423076923076923,0.6666666666666666,0.9692982456140351,0.5333333333333333,0.5925925925925926,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.8571428571428571,0.5833333333333334,1.0,1.0,0.7368421052631579,0.7692307692307693,1.0,1.0,0.8695652173913044,0.6666666666666666,1.0,1.0,0.8,0.6363636363636364,1.0,1.0,0.7777777777777778,0.75,1.0,1.0,0.8571428571428571,0.9649122807017544,0.907103825136612,0.7638888888888888,0.8527131782945737,0.7567567567567568,0.9655172413793104,0.8,0.7777777777777778,0.8333333333333334,1.0,1.0,0.9090909090909091,1.0,0.9424083769633508,0.8166666666666667,0.8990825688073394,0.3333333333333333,0.9912280701754386,0.6666666666666666,0.4444444444444444,1.0,0.9955357142857143,0.9411764705882353,0.9696969696969697,0.0,1.0,0.0,0.0
0.8461538461538461,1.0,1.0,0.9166666666666666,0.75,1.0,1.0,0.8571428571428571,0.4166666666666667,0.9956140350877193,0.8333333333333334,0.5555555555555556,0.6923076923076923,1.0,1.0,0.8181818181818181,1.0,1.0,1.0,1.0,0.45454545454545453,0.9912663755458515,0.7142857142857143,0.5555555555555556,0.75,0.9915254237288136,0.6,0.6666666666666665,0.9824561403508771,0.9344262295081968,0.8235294117647058,0.896,0.8378378378378378,0.9704433497536946,0.8378378378378378,0.8378378378378378,0.5,0.9914529914529915,0.6,0.5454545454545454,1.0,0.9476439790575916,0.8305084745762712,0.9074074074074074,0.3333333333333333,0.9692982456140351,0.36363636363636365,0.34782608695652173,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.9230769230769231,1.0,1.0,0.9600000000000001,0.75,1.0,1.0,0.8571428571428571,0.4166666666666667,1.0,1.0,0.5882352941176471,0.8461538461538461,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,0.6363636363636364,0.9956331877729258,0.875,0.7368421052631579,1.0,0.9957627118644068,0.8,0.888888888888889,1.0,0.9234972677595629,0.8028169014084507,0.890625,0.7837837837837838,0.9655172413793104,0.8055555555555556,0.7945205479452055,0.5,0.9957264957264957,0.75,0.6,1.0,0.9738219895287958,0.9074074074074074,0.9514563106796117,0.6666666666666666,0.9824561403508771,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
