Cross_Entropy_train,Cross_Entropy_val,Accuracy_train,Accuracy_val
0.023987213036086245,0.2790842437790525,0.9970484061393152,0.9027237354085604
0.02221322160646036,0.2242047049718726,0.9976387249114522,0.9377431906614786
0.02133740938733404,0.21396474197080198,0.9958677685950412,0.9260700389105059
0.023654791277705048,0.2621999984295225,0.9970484061393152,0.9260700389105059
0.02360180387224432,0.2866249078617917,0.9970484061393152,0.9027237354085604
0.02317377441163299,0.30014760163035115,0.9964580873671782,0.8832684824902723
0.02880528019581742,0.3342794651886519,0.9940968122786304,0.906614785992218
0.02351176394666108,0.3726596856415716,0.9958677685950412,0.8949416342412452
0.019705770148642027,0.23151838608354045,0.9970484061393152,0.9377431906614786
0.024797052254135046,0.24644045319750404,0.9958677685950412,0.9221789883268484
0.021466093280123742,0.3345012755060961,0.9952774498229044,0.8910505836575876
0.023534395219438595,0.2330441586664201,0.9946871310507674,0.9260700389105059
0.02046811913633956,0.2617979732557569,0.9964580873671782,0.9260700389105059
0.022070436272993512,0.2870746169996662,0.9958677685950412,0.9182879377431906
0.02078935943145735,0.3476637649796731,0.9982290436835892,0.8832684824902723
0.02724445614032035,0.2765569943642056,0.9958677685950412,0.9105058365758756
0.025774040045231112,0.2229704098019057,0.9952774498229044,0.9377431906614786
0.02764121529583612,0.14833794769058448,0.9964580873671782,0.9455252918287936
0.02778430559475252,0.2035967689656412,0.9940968122786304,0.9221789883268484
0.02347823097100143,0.329172143027171,0.9964580873671782,0.906614785992218
0.022235934603858986,0.2553421065936287,0.9970484061393152,0.906614785992218
0.02296511350996963,0.2902185144845092,0.9964580873671782,0.9221789883268484
0.026028690858988183,0.3073379459535745,0.9929161747343566,0.8988326848249028
0.029742866626828925,0.2271090432477649,0.9952774498229044,0.9299610894941636
0.023679827995547943,0.26679844955994353,0.9964580873671782,0.9182879377431906
0.025154227561917604,0.2533680607478342,0.9964580873671782,0.9299610894941636
0.0212603006494918,0.2362312431765877,0.9970484061393152,0.9260700389105059
0.02516861127571553,0.1825371795934797,0.9952774498229044,0.9338521400778208
0.02426004304997351,0.2685715023971549,0.998819362455726,0.9143968871595328
0.0210432501348993,0.20600154669123025,0.9958677685950412,0.9105058365758756
0.0232616809199416,0.2094517985703324,0.9970484061393152,0.9299610894941636
0.02007291563659602,0.28072365361640905,0.998819362455726,0.9105058365758756
0.021443672905805403,0.3021679465600755,0.9976387249114522,0.906614785992218
0.023743696720798086,0.2659573974395859,0.9964580873671782,0.9299610894941636
0.029515105022082863,0.25486324804620764,0.9952774498229044,0.906614785992218
0.024734002726805124,0.24800522593964355,0.9952774498229044,0.9221789883268484
0.02527015574139072,0.2383996977852223,0.9958677685950412,0.9143968871595328
0.01753567000206937,0.29755987136237233,0.999409681227863,0.9027237354085604
0.027636514597927268,0.2791602563665381,0.9958677685950412,0.9182879377431906
0.021653530948083484,0.21852541921379684,0.9970484061393152,0.9260700389105059
0.02124877633768514,0.2755157156471559,0.9976387249114522,0.9143968871595328
0.02565026088301139,0.24575668204791395,0.9935064935064936,0.9299610894941636
0.024252623953381517,0.30169769841452865,0.9964580873671782,0.9221789883268484
0.024302921278014342,0.27186628707732363,0.9982290436835892,0.9299610894941636
0.01896196425666111,0.29238336656529346,0.998819362455726,0.9143968871595328
0.024325355706914298,0.3194419168166754,0.9940968122786304,0.8910505836575876
0.025731332518028126,0.3106457385265564,0.9958677685950412,0.9143968871595328
0.024005642508515945,0.2929086082118438,0.9964580873671782,0.8910505836575876
0.02194039943656224,0.21131615979408533,0.9970484061393152,0.9299610894941636
0.024149213193874825,0.24931498800723945,0.9976387249114522,0.9221789883268484
0.024068747730844588,0.2028786363136766,0.9964580873671782,0.9494163424124512
0.026396213465305917,0.2933011657013902,0.9946871310507674,0.9105058365758756
0.018605592684873416,0.3148132074003834,0.9976387249114522,0.8949416342412452
0.021205566614025992,0.3598272866005049,0.9958677685950412,0.8910505836575876
0.027170068445701242,0.2297997173710757,0.9946871310507674,0.9338521400778208
0.027686866408985312,0.2634349551883296,0.9952774498229044,0.9299610894941636
0.02587535987812789,0.21889568728998174,0.9970484061393152,0.9260700389105059
0.02195998402373561,0.2884691006040037,0.9964580873671782,0.9182879377431906
0.02184888965228529,0.2715736964191147,0.9964580873671782,0.8949416342412452
0.02104220802118065,0.3314400395331587,0.9982290436835892,0.906614785992218
0.0221034758164874,0.29919627507046004,0.9970484061393152,0.9182879377431906
0.02211630805912506,0.3065943390979537,0.9970484061393152,0.8871595330739299
0.021926421092975643,0.21686644917820555,0.998819362455726,0.9260700389105059
0.021581672356272785,0.3229084180650217,0.999409681227863,0.8988326848249028
0.02339716446296633,0.20299567068309354,0.9964580873671782,0.953307392996109
0.02203792314651913,0.2882600814348235,0.9958677685950412,0.9027237354085604
0.017201827212829274,0.3561726634919277,1.0,0.8988326848249028
0.02521719735346261,0.285758208733558,0.9958677685950412,0.906614785992218
0.02389566171546332,0.2542106146798609,0.9964580873671782,0.9143968871595328
0.027050125039756567,0.2916759400057076,0.9964580873671782,0.9027237354085604
0.026613498835654958,0.2915423625402048,0.9952774498229044,0.8949416342412452
