Cross_Entropy_train,Cross_Entropy_val,Accuracy_train,Accuracy_val
0.16224651593407627,0.4426835486459026,0.9736842105263158,0.8583333333333333
0.15769005583104798,0.34942571201173067,0.9761904761904762,0.9083333333333333
0.15576631543401862,0.43708614698837533,0.9755639097744361,0.875
0.15521265136950307,0.4319821825507122,0.9743107769423559,0.8791666666666667
0.18381278032125228,0.41637713338747956,0.9592731829573935,0.8875
0.16089151168727908,0.4047002438468071,0.9736842105263158,0.8708333333333333
0.14995848579176543,0.42651439484976905,0.974937343358396,0.875
0.16491226828558228,0.46345019111588204,0.974937343358396,0.8625
0.14452997756420596,0.47452924174288363,0.9774436090225563,0.8666666666666667
0.139351428069834,0.41582615842992454,0.9786967418546366,0.8791666666666667
0.1457910040329826,0.3839812877784107,0.981829573934837,0.8708333333333333
0.17451016817712411,0.40593696058207357,0.9699248120300752,0.8708333333333333
0.1482768531163726,0.401484949038544,0.9743107769423559,0.8708333333333333
0.14768724171255113,0.41036810732975787,0.9774436090225563,0.8958333333333334
0.1416108566782278,0.473531027856863,0.9805764411027569,0.875
0.1643597536286621,0.35410306983039974,0.974937343358396,0.875
0.14598442384838892,0.4366490556647131,0.9768170426065163,0.8791666666666667
0.15198315506903956,0.46275941215010996,0.9743107769423559,0.8791666666666667
0.13183362845701088,0.4725051796550542,0.9743107769423559,0.8666666666666667
0.15397456955880165,0.48936974924417836,0.9705513784461153,0.8833333333333333
0.14472230119285123,0.5272521000099221,0.9799498746867168,0.8541666666666666
0.15866763322777655,0.39430777895081387,0.9661654135338346,0.8791666666666667
0.15152048616855993,0.3677242889936276,0.9799498746867168,0.8791666666666667
0.1423730026680258,0.4194853655027604,0.9843358395989975,0.8708333333333333
0.14309791517012005,0.42955951405398785,0.9837092731829574,0.85
0.16173409097072822,0.44117087779438446,0.9711779448621554,0.8958333333333334
0.15755254759798099,0.3734543767778201,0.9711779448621554,0.8833333333333333
0.14926395073794962,0.5529349014367004,0.9705513784461153,0.8291666666666667
0.15130136142079118,0.47733526375099805,0.9780701754385965,0.8458333333333333
0.14496117817505838,0.4606959555880552,0.9780701754385965,0.8625
0.15547005822513876,0.43099423154695915,0.9774436090225563,0.8916666666666667
0.16675820315058534,0.35307819832226833,0.9718045112781954,0.9
0.15397196204593191,0.40595747798346854,0.9793233082706767,0.875
0.15172105893337223,0.42329414946872795,0.9718045112781954,0.8791666666666667
0.1491012858403182,0.4556115362074778,0.981203007518797,0.8875
0.17099879413677913,0.392870180844897,0.9661654135338346,0.8875
0.14261974337329017,0.4534075310015336,0.9755639097744361,0.85
0.14509029812015697,0.5177859070149181,0.9793233082706767,0.8291666666666667
0.15394106934549617,0.4451842369028208,0.9824561403508771,0.8833333333333333
0.1476787041264094,0.43472259428209853,0.9755639097744361,0.8875
0.16177723052301324,0.40642231815500995,0.9724310776942355,0.8833333333333333
0.16133004492155287,0.36784452427250824,0.9705513784461153,0.9041666666666667
0.15246897378804214,0.46159246667675596,0.9755639097744361,0.8708333333333333
0.14126687092646062,0.45018715505160295,0.9793233082706767,0.8625
0.14384967411741156,0.501690676930478,0.9780701754385965,0.8791666666666667
0.16158199053297553,0.4785356760620478,0.9667919799498746,0.8458333333333333
0.16384130682198858,0.4287724182840004,0.9636591478696742,0.8833333333333333
0.1420430460115149,0.4380783891787498,0.9793233082706767,0.8458333333333333
0.15741291139292848,0.4320884244378297,0.9761904761904762,0.875
0.15493777839317135,0.4120253012496736,0.9793233082706767,0.875
0.17450407283661873,0.42752955253151814,0.9730576441102757,0.9083333333333333
0.14190236832224046,0.4220127914126053,0.9755639097744361,0.8666666666666667
0.1640248194328048,0.3675299046530919,0.9743107769423559,0.9083333333333333
0.13855953075387586,0.37245753561044453,0.9837092731829574,0.8708333333333333
0.15063807360118087,0.33302125234208335,0.9730576441102757,0.8875
0.16625074100476914,0.3767216188977018,0.9661654135338346,0.875
0.1476528468364862,0.41419808672401603,0.981203007518797,0.8916666666666667
0.15340724384278198,0.39380638185096506,0.9736842105263158,0.8916666666666667
0.16476429984720012,0.3927612606242908,0.9699248120300752,0.8958333333333334
0.15575517336384007,0.5359433750816394,0.9730576441102757,0.8416666666666667
0.14244843369302154,0.46495658999071154,0.9793233082706767,0.8583333333333333
0.140919231070278,0.4446067100360826,0.974937343358396,0.8791666666666667
0.15273406919786023,0.4325600821355135,0.9724310776942355,0.8458333333333333
0.1592081116717271,0.35017789291749035,0.9705513784461153,0.9
0.14670513531238916,0.4058798624617664,0.9774436090225563,0.8666666666666667
0.14509368506435535,0.430311664344084,0.9730576441102757,0.8666666666666667
0.1708984074582042,0.30967401454793037,0.9661654135338346,0.9041666666666667
0.15162330246160838,0.4231189502573942,0.9755639097744361,0.8958333333333334
0.17084927319293572,0.40959674922552053,0.968671679197995,0.8791666666666667
0.15044838552767317,0.428544615904664,0.9780701754385965,0.8708333333333333
0.15687908723082677,0.36811459552671516,0.9768170426065163,0.8916666666666667
0.14468090471259668,0.4545369919695555,0.981829573934837,0.8583333333333333
0.15775365578921688,0.3318947025489626,0.9711779448621554,0.8958333333333334
0.1537685962428963,0.5412573772074403,0.9743107769423559,0.8416666666666667
0.13920135023805447,0.4177720243379472,0.9774436090225563,0.8833333333333333
0.15692850097882272,0.5058268019697711,0.9649122807017544,0.8583333333333333
0.14782178216855413,0.3750687843101472,0.9768170426065163,0.8916666666666667
0.1644212514192438,0.3707578565992417,0.9724310776942355,0.8958333333333334
0.15590676579210766,0.39821730575274533,0.9674185463659147,0.8833333333333333
0.1357204802608072,0.43960190472567073,0.981203007518797,0.8625
0.16489507427023659,0.48187841448438035,0.9630325814536341,0.8541666666666666
0.14308879807468422,0.3595297961740922,0.9786967418546366,0.8833333333333333
0.1610555674860154,0.3763275882551856,0.9724310776942355,0.9166666666666666
0.16645675119384962,0.427275847619503,0.9736842105263158,0.8958333333333334
0.1419863010319099,0.3579587113818618,0.974937343358396,0.8916666666666667
0.1398373113787567,0.46130682509700605,0.9799498746867168,0.8625
0.16224597169510188,0.4115359967842161,0.9636591478696742,0.8875
0.13888383278752875,0.3543447201600994,0.9780701754385965,0.9125
0.1332043559693706,0.5566259860163293,0.9780701754385965,0.8583333333333333
0.13784554424006498,0.411211306915648,0.9855889724310777,0.8833333333333333
0.14885268072421423,0.4823854084072714,0.9780701754385965,0.8333333333333334
