Cross_Entropy_train,Cross_Entropy_val,Accuracy_train,Accuracy_val
0.016612644220278746,0.3039691235675569,0.998819362455726,0.9105058365758756
0.02219419444348279,0.22006478057974946,0.9982290436835892,0.9377431906614786
0.025484466439329084,0.3002672713269853,0.9958677685950412,0.9143968871595329
0.022072127354274964,0.3117032866759211,0.9976387249114522,0.9143968871595329
0.021078983207827418,0.2393049665870315,0.9958677685950412,0.9299610894941636
0.023744307642644808,0.2726661641289324,0.9964580873671782,0.926070038910506
0.022154042387218742,0.2542056958553479,0.9970484061393152,0.926070038910506
0.023771111613339904,0.30473406047737844,0.9970484061393152,0.9027237354085604
0.023782545926490272,0.2062684829951108,0.9982290436835892,0.926070038910506
0.021258619425474988,0.2725981822992033,0.9976387249114522,0.9182879377431906
0.02250762742318793,0.2245720980595163,0.9964580873671782,0.9221789883268484
0.02557964513022392,0.23340625099902104,0.9958677685950412,0.9338521400778209
0.02236855224969576,0.3077771010276851,0.9970484061393152,0.9027237354085604
0.026848901805677918,0.18557195518784594,0.9952774498229044,0.9416342412451362
0.01708301089017262,0.3318266914532328,0.9982290436835892,0.8910505836575876
0.024396764938649475,0.20075438008054816,0.9964580873671782,0.9143968871595329
0.0295934821679863,0.2733410857994959,0.9935064935064936,0.9027237354085604
0.02236241366836702,0.2262567311762252,0.9976387249114522,0.9338521400778209
0.02237970480187716,0.2288869060455923,0.9964580873671782,0.9221789883268484
0.02406575895606462,0.2816386367175103,0.9946871310507674,0.926070038910506
0.021813684688590896,0.18324930438554868,0.9976387249114522,0.9377431906614786
0.022723303662259532,0.26783220651618417,0.9970484061393152,0.9182879377431906
0.02199128731601287,0.2289732871201172,0.9958677685950412,0.9143968871595329
0.02095260212696548,0.2142123771504796,0.9982290436835892,0.926070038910506
0.02050997373361279,0.25087760477657484,0.9982290436835892,0.9105058365758756
0.022937193390694218,0.1864966456823645,0.9970484061393152,0.9299610894941636
0.018478190219418756,0.2952518081671879,0.9976387249114522,0.9105058365758756
0.022884803556127518,0.24627377275881,0.9958677685950412,0.9299610894941636
0.01841842063483488,0.2356341739744809,0.9982290436835892,0.9143968871595329
0.01858786070213085,0.2765868949624148,0.9976387249114522,0.9143968871595329
0.02313954705682252,0.19613952887315186,0.9958677685950412,0.9338521400778209
