3997.91411	0.02744
3995.98555	0.02742
3994.05698	0.02731
3992.12842	0.02715
3990.19985	0.02702
3988.27129	0.02701
3986.34272	0.02711
3984.41416	0.02719
3982.48560	0.02718
3980.55703	0.02717
3978.62847	0.02723
3976.69990	0.02728
3974.77134	0.02726
3972.84277	0.02728
3970.91421	0.02740
3968.98564	0.02752
3967.05708	0.02753
3965.12852	0.02745
3963.19995	0.02733
3961.27139	0.02722
3959.34282	0.02714
3957.41426	0.02715
3955.48569	0.02727
3953.55713	0.02742
3951.62856	0.02751
3949.70000	0.02755
3947.77144	0.02756
3945.84287	0.02749
3943.91431	0.02740
3941.98574	0.02740
3940.05718	0.02749
3938.12861	0.02754
3936.20005	0.02752
3934.27148	0.02751
3932.34292	0.02755
3930.41436	0.02753
3928.48579	0.02746
3926.55723	0.02751
3924.62866	0.02763
3922.70010	0.02762
3920.77153	0.02745
3918.84297	0.02728
3916.91440	0.02724
3914.98584	0.02730
3913.05728	0.02735
3911.12871	0.02744
3909.20015	0.02761
3907.27158	0.02776
3905.34302	0.02783
3903.41445	0.02788
3901.48589	0.02797
3899.55732	0.02801
3897.62876	0.02792
3895.70020	0.02773
3893.77163	0.02757
3891.84307	0.02756
3889.91450	0.02764
3887.98594	0.02765
3886.05737	0.02764
3884.12881	0.02768
3882.20024	0.02771
3880.27168	0.02775
3878.34312	0.02774
3876.41455	0.02761
3874.48599	0.02746
3872.55742	0.02735
3870.62886	0.02730
3868.70029	0.02733
3866.77173	0.02738
3864.84316	0.02734
3862.91460	0.02720
3860.98604	0.02705
3859.05747	0.02693
3857.12891	0.02677
3855.20034	0.02671
3853.27178	0.02693
3851.34321	0.02718
3849.41465	0.02712
3847.48608	0.02689
3845.55752	0.02677
3843.62896	0.02680
3841.70039	0.02678
3839.77183	0.02674
3837.84326	0.02688
3835.91470	0.02706
3833.98613	0.02706
3832.05757	0.02696
3830.12900	0.02691
3828.20044	0.02693
3826.27187	0.02695
3824.34331	0.02691
3822.41475	0.02689
3820.48618	0.02699
3818.55762	0.02708
3816.62905	0.02710
3814.70049	0.02714
3812.77192	0.02711
3810.84336	0.02697
3808.91479	0.02684
3806.98623	0.02677
3805.05767	0.02662
3803.12910	0.02642
3801.20054	0.02642
3799.27197	0.02655
3797.34341	0.02653
3795.41484	0.02641
3793.48628	0.02640
3791.55771	0.02649
3789.62915	0.02648
3787.70059	0.02628
3785.77202	0.02613
3783.84346	0.02616
3781.91489	0.02625
3779.98633	0.02625
3778.05776	0.02625
3776.12920	0.02628
3774.20063	0.02630
3772.27207	0.02629
3770.34351	0.02628
3768.41494	0.02629
3766.48638	0.02631
3764.55781	0.02630
3762.62925	0.02625
3760.70068	0.02623
3758.77212	0.02627
3756.84355	0.02618
3754.91499	0.02591
3752.98643	0.02575
3751.05786	0.02586
3749.12930	0.02595
3747.20073	0.02574
3745.27217	0.02549
3743.34360	0.02552
3741.41504	0.02560
3739.48647	0.02548
3737.55791	0.02534
3735.62935	0.02536
3733.70078	0.02541
3731.77222	0.02526
3729.84365	0.02497
3727.91509	0.02476
3725.98652	0.02460
3724.05796	0.02456
3722.12939	0.02462
3720.20083	0.02474
3718.27227	0.02498
3716.34370	0.02522
3714.41514	0.02535
3712.48657	0.02537
3710.55801	0.02527
3708.62944	0.02512
3706.70088	0.02500
3704.77231	0.02498
3702.84375	0.02506
3700.91519	0.02518
3698.98662	0.02517
3697.05806	0.02500
3695.12949	0.02481
3693.20093	0.02476
3691.27236	0.02479
3689.34380	0.02493
3687.41523	0.02512
3685.48667	0.02525
3683.55811	0.02533
3681.62954	0.02535
3679.70098	0.02523
3677.77241	0.02505
3675.84385	0.02509
3673.91528	0.02531
3671.98672	0.02546
3670.05815	0.02557
3668.12959	0.02571
3666.20103	0.02574
3664.27246	0.02564
3662.34390	0.02558
3660.41533	0.02558
3658.48677	0.02560
3656.55820	0.02571
3654.62964	0.02585
3652.70107	0.02594
3650.77251	0.02611
3648.84395	0.02632
3646.91538	0.02634
3644.98682	0.02617
3643.05825	0.02598
3641.12969	0.02578
3639.20112	0.02561
3637.27256	0.02556
3635.34399	0.02565
3633.41543	0.02569
3631.48687	0.02556
3629.55830	0.02539
3627.62974	0.02547
3625.70117	0.02563
3623.77261	0.02570
3621.84404	0.02582
3619.91548	0.02612
3617.98691	0.02658
3616.05835	0.02702
3614.12979	0.02726
3612.20122	0.02743
3610.27266	0.02761
3608.34409	0.02779
3606.41553	0.02792
3604.48696	0.02790
3602.55840	0.02768
3600.62983	0.02743
3598.70127	0.02723
3596.77271	0.02701
3594.84414	0.02678
3592.91558	0.02663
3590.98701	0.02654
3589.05845	0.02658
3587.12988	0.02679
3585.20132	0.02694
3583.27275	0.02683
3581.34419	0.02665
3579.41562	0.02660
3577.48706	0.02661
3575.55850	0.02669
3573.62993	0.02696
3571.70137	0.02735
3569.77280	0.02763
3567.84424	0.02779
3565.91567	0.02796
3563.98711	0.02808
3562.05854	0.02805
3560.12998	0.02805
3558.20142	0.02819
3556.27285	0.02843
3554.34429	0.02859
3552.41572	0.02866
3550.48716	0.02877
3548.55859	0.02897
3546.63003	0.02912
3544.70146	0.02909
3542.77290	0.02890
3540.84434	0.02876
3538.91577	0.02880
3536.98721	0.02894
3535.05864	0.02904
3533.13008	0.02911
3531.20151	0.02925
3529.27295	0.02950
3527.34438	0.02963
3525.41582	0.02959
3523.48726	0.02963
3521.55869	0.02981
3519.63013	0.03002
3517.70156	0.03020
3515.77300	0.03031
3513.84443	0.03035
3511.91587	0.03047
3509.98730	0.03058
3508.05874	0.03061
3506.13018	0.03064
3504.20161	0.03071
3502.27305	0.03083
3500.34448	0.03097
3498.41592	0.03115
3496.48735	0.03131
3494.55879	0.03140
3492.63022	0.03146
3490.70166	0.03161
3488.77310	0.03178
3486.84453	0.03187
3484.91597	0.03193
3482.98740	0.03211
3481.05884	0.03242
3479.13027	0.03267
3477.20171	0.03279
3475.27314	0.03288
3473.34458	0.03297
3471.41602	0.03297
3469.48745	0.03295
3467.55889	0.03304
3465.63032	0.03312
3463.70176	0.03306
3461.77319	0.03303
3459.84463	0.03323
3457.91606	0.03359
3455.98750	0.03379
3454.05894	0.03380
3452.13037	0.03386
3450.20181	0.03397
3448.27324	0.03402
3446.34468	0.03407
3444.41611	0.03423
3442.48755	0.03452
3440.55898	0.03474
3438.63042	0.03473
3436.70186	0.03464
3434.77329	0.03475
3432.84473	0.03487
3430.91616	0.03485
3428.98760	0.03482
3427.05903	0.03482
3425.13047	0.03481
3423.20190	0.03481
3421.27334	0.03490
3419.34478	0.03502
3417.41621	0.03513
3415.48765	0.03525
3413.55908	0.03527
3411.63052	0.03517
3409.70195	0.03511
3407.77339	0.03511
3405.84482	0.03517
3403.91626	0.03531
3401.98770	0.03540
3400.05913	0.03529
3398.13057	0.03517
3396.20200	0.03521
3394.27344	0.03522
3392.34487	0.03516
3390.41631	0.03522
3388.48774	0.03542
3386.55918	0.03567
3384.63062	0.03591
3382.70205	0.03606
3380.77349	0.03606
3378.84492	0.03598
3376.91636	0.03607
3374.98779	0.03627
3373.05923	0.03627
3371.13066	0.03611
3369.20210	0.03608
3367.27354	0.03614
3365.34497	0.03610
3363.41641	0.03608
3361.48784	0.03624
3359.55928	0.03641
3357.63071	0.03646
3355.70215	0.03644
3353.77358	0.03632
3351.84502	0.03622
3349.91646	0.03623
3347.98789	0.03612
3346.05933	0.03582
3344.13076	0.03564
3342.20220	0.03576
3340.27363	0.03604
3338.34507	0.03632
3336.41650	0.03644
3334.48794	0.03641
3332.55937	0.03641
3330.63081	0.03640
3328.70225	0.03618
3326.77368	0.03590
3324.84512	0.03587
3322.91655	0.03602
3320.98799	0.03609
3319.05942	0.03602
3317.13086	0.03588
3315.20229	0.03571
3313.27373	0.03564
3311.34517	0.03568
3309.41660	0.03565
3307.48804	0.03553
3305.55947	0.03548
3303.63091	0.03542
3301.70234	0.03535
3299.77378	0.03537
3297.84521	0.03546
3295.91665	0.03559
3293.98809	0.03577
3292.05952	0.03584
3290.13096	0.03583
3288.20239	0.03581
3286.27383	0.03568
3284.34526	0.03551
3282.41670	0.03549
3280.48813	0.03555
3278.55957	0.03554
3276.63101	0.03539
3274.70244	0.03527
3272.77388	0.03535
3270.84531	0.03539
3268.91675	0.03511
3266.98818	0.03472
3265.05962	0.03447
3263.13105	0.03431
3261.20249	0.03417
3259.27393	0.03412
3257.34536	0.03420
3255.41680	0.03419
3253.48823	0.03405
3251.55967	0.03397
3249.63110	0.03401
3247.70254	0.03404
3245.77397	0.03405
3243.84541	0.03408
3241.91685	0.03400
3239.98828	0.03376
3238.05972	0.03350
3236.13115	0.03333
3234.20259	0.03322
3232.27402	0.03315
3230.34546	0.03313
3228.41689	0.03310
3226.48833	0.03304
3224.55977	0.03304
3222.63120	0.03306
3220.70264	0.03296
3218.77407	0.03279
3216.84551	0.03271
3214.91694	0.03269
3212.98838	0.03257
3211.05981	0.03248
3209.13125	0.03255
3207.20269	0.03256
3205.27412	0.03242
3203.34556	0.03231
3201.41699	0.03222
3199.48843	0.03213
3197.55986	0.03202
3195.63130	0.03180
3193.70273	0.03146
3191.77417	0.03120
3189.84561	0.03128
3187.91704	0.03154
3185.98848	0.03158
3184.05991	0.03139
3182.13135	0.03115
3180.20278	0.03097
3178.27422	0.03083
3176.34565	0.03067
3174.41709	0.03058
3172.48853	0.03061
3170.55996	0.03054
3168.63140	0.03029
3166.70283	0.03016
3164.77427	0.03013
3162.84570	0.03000
3160.91714	0.02974
3158.98857	0.02945
3157.06001	0.02917
3155.13145	0.02898
3153.20288	0.02892
3151.27432	0.02892
3149.34575	0.02891
3147.41719	0.02890
3145.48862	0.02890
3143.56006	0.02886
3141.63149	0.02872
3139.70293	0.02851
3137.77437	0.02837
3135.84580	0.02838
3133.91724	0.02836
3131.98867	0.02823
3130.06011	0.02813
3128.13154	0.02803
3126.20298	0.02783
3124.27441	0.02759
3122.34585	0.02744
3120.41729	0.02742
3118.48872	0.02746
3116.56016	0.02748
3114.63159	0.02745
3112.70303	0.02741
3110.77446	0.02733
3108.84590	0.02728
3106.91733	0.02738
3104.98877	0.02760
3103.06021	0.02780
3101.13164	0.02789
3099.20308	0.02791
3097.27451	0.02798
3095.34595	0.02806
3093.41738	0.02803
3091.48882	0.02794
3089.56025	0.02793
3087.63169	0.02802
3085.70312	0.02814
3083.77456	0.02822
3081.84600	0.02818
3079.91743	0.02807
3077.98887	0.02804
3076.06030	0.02815
3074.13174	0.02817
3072.20317	0.02795
3070.27461	0.02765
3068.34604	0.02755
3066.41748	0.02759
3064.48892	0.02751
3062.56035	0.02733
3060.63179	0.02721
3058.70322	0.02713
3056.77466	0.02697
3054.84609	0.02682
3052.91753	0.02670
3050.98896	0.02657
3049.06040	0.02656
3047.13184	0.02668
3045.20327	0.02673
3043.27471	0.02658
3041.34614	0.02636
3039.41758	0.02622
3037.48901	0.02618
3035.56045	0.02611
3033.63188	0.02598
3031.70332	0.02582
3029.77476	0.02566
3027.84619	0.02553
3025.91763	0.02538
3023.98906	0.02520
3022.06050	0.02502
3020.13193	0.02489
3018.20337	0.02477
3016.27480	0.02465
3014.34624	0.02451
3012.41768	0.02440
3010.48911	0.02444
3008.56055	0.02456
3006.63198	0.02461
3004.70342	0.02455
3002.77485	0.02451
3000.84629	0.02455
2998.91772	0.02456
2996.98916	0.02447
2995.06060	0.02444
2993.13203	0.02449
2991.20347	0.02463
2989.27490	0.02494
2987.34634	0.02530
2985.41777	0.02559
2983.48921	0.02591
2981.56064	0.02635
2979.63208	0.02698
2977.70352	0.02779
2975.77495	0.02858
2973.84639	0.02941
2971.91782	0.03048
2969.98926	0.03173
2968.06069	0.03301
2966.13213	0.03448
2964.20356	0.03639
2962.27500	0.03870
2960.34644	0.04119
2958.41787	0.04364
2956.48931	0.04580
2954.56074	0.04759
2952.63218	0.04921
2950.70361	0.05104
2948.77505	0.05354
2946.84648	0.05725
2944.91792	0.06260
2942.98936	0.06977
2941.06079	0.07882
2939.13223	0.08968
2937.20366	0.10247
2935.27510	0.11781
2933.34653	0.13655
2931.41797	0.15942
2929.48940	0.18738
2927.56084	0.22230
2925.63228	0.26690
2923.70371	0.32375
2921.77515	0.39358
2919.84658	0.47321
2917.91802	0.55163
2915.98945	0.60690
2914.06089	0.61747
2912.13232	0.58489
2910.20376	0.53146
2908.27520	0.47722
2906.34663	0.43120
2904.41807	0.39496
2902.48950	0.36694
2900.56094	0.34488
2898.63237	0.32665
2896.70381	0.31050
2894.77524	0.29532
2892.84668	0.28068
2890.91812	0.26628
2888.98955	0.25179
2887.06099	0.23720
2885.13242	0.22266
2883.20386	0.20813
2881.27529	0.19351
2879.34673	0.17884
2877.41816	0.16465
2875.48960	0.15191
2873.56104	0.14137
2871.63247	0.13313
2869.70391	0.12705
2867.77534	0.12325
2865.84678	0.12230
2863.91821	0.12515
2861.98965	0.13318
2860.06108	0.14855
2858.13252	0.17480
2856.20396	0.21791
2854.27539	0.28654
2852.34683	0.38699
2850.41826	0.50591
2848.48970	0.58723
2846.56113	0.57176
2844.63257	0.48748
2842.70400	0.39655
2840.77544	0.32470
2838.84687	0.27291
2836.91831	0.23598
2834.98975	0.20913
2833.06118	0.18919
2831.13262	0.17393
2829.20405	0.16172
2827.27549	0.15165
2825.34692	0.14320
2823.41836	0.13606
2821.48979	0.13004
2819.56123	0.12492
2817.63267	0.12043
2815.70410	0.11647
2813.77554	0.11298
2811.84697	0.10978
2809.91841	0.10682
2807.98984	0.10416
2806.06128	0.10180
2804.13271	0.09966
2802.20415	0.09771
2800.27559	0.09588
2798.34702	0.09403
2796.41846	0.09224
2794.48989	0.09066
2792.56133	0.08920
2790.63276	0.08771
2788.70420	0.08617
2786.77563	0.08464
2784.84707	0.08315
2782.91851	0.08171
2780.98994	0.08041
2779.06138	0.07930
2777.13281	0.07827
2775.20425	0.07723
2773.27568	0.07618
2771.34712	0.07510
2769.41855	0.07408
2767.48999	0.07324
2765.56143	0.07255
2763.63286	0.07187
2761.70430	0.07117
2759.77573	0.07047
2757.84717	0.06978
2755.91860	0.06916
2753.99004	0.06861
2752.06147	0.06807
2750.13291	0.06760
2748.20435	0.06721
2746.27578	0.06687
2744.34722	0.06661
2742.41865	0.06641
2740.49009	0.06618
2738.56152	0.06581
2736.63296	0.06534
2734.70439	0.06490
2732.77583	0.06450
2730.84727	0.06411
2728.91870	0.06373
2726.99014	0.06334
2725.06157	0.06292
2723.13301	0.06248
2721.20444	0.06208
2719.27588	0.06177
2717.34731	0.06150
2715.41875	0.06120
2713.49019	0.06085
2711.56162	0.06043
2709.63306	0.06002
2707.70449	0.05964
2705.77593	0.05935
2703.84736	0.05908
2701.91880	0.05877
2699.99023	0.05844
2698.06167	0.05811
2696.13311	0.05780
2694.20454	0.05747
2692.27598	0.05718
2690.34741	0.05697
2688.41885	0.05684
2686.49028	0.05674
2684.56172	0.05657
2682.63315	0.05638
2680.70459	0.05623
2678.77603	0.05614
2676.84746	0.05612
2674.91890	0.05613
2672.99033	0.05618
2671.06177	0.05632
2669.13320	0.05649
2667.20464	0.05668
2665.27607	0.05693
2663.34751	0.05727
2661.41895	0.05758
2659.49038	0.05773
2657.56182	0.05769
2655.63325	0.05758
2653.70469	0.05746
2651.77612	0.05734
2649.84756	0.05716
2647.91899	0.05689
2645.99043	0.05665
2644.06187	0.05659
2642.13330	0.05662
2640.20474	0.05666
2638.27617	0.05667
2636.34761	0.05660
2634.41904	0.05640
2632.49048	0.05614
2630.56191	0.05583
2628.63335	0.05546
2626.70479	0.05509
2624.77622	0.05473
2622.84766	0.05430
2620.91909	0.05383
2618.99053	0.05338
2617.06196	0.05298
2615.13340	0.05264
2613.20483	0.05220
2611.27627	0.05168
2609.34771	0.05124
2607.41914	0.05091
2605.49058	0.05063
2603.56201	0.05037
2601.63345	0.05013
2599.70488	0.04987
2597.77632	0.04951
2595.84775	0.04906
2593.91919	0.04866
2591.99062	0.04844
2590.06206	0.04821
2588.13350	0.04786
2586.20493	0.04751
2584.27637	0.04724
2582.34780	0.04705
2580.41924	0.04686
2578.49067	0.04662
2576.56211	0.04635
2574.63354	0.04606
2572.70498	0.04579
2570.77642	0.04561
2568.84785	0.04549
2566.91929	0.04535
2564.99072	0.04513
2563.06216	0.04490
2561.13359	0.04473
2559.20503	0.04464
2557.27646	0.04456
2555.34790	0.04443
2553.41934	0.04427
2551.49077	0.04418
2549.56221	0.04413
2547.63364	0.04403
2545.70508	0.04379
2543.77651	0.04338
2541.84795	0.04296
2539.91938	0.04272
2537.99082	0.04257
2536.06226	0.04242
2534.13369	0.04230
2532.20513	0.04221
2530.27656	0.04220
2528.34800	0.04228
2526.41943	0.04232
2524.49087	0.04220
2522.56230	0.04204
2520.63374	0.04195
2518.70518	0.04186
2516.77661	0.04162
2514.84805	0.04129
2512.91948	0.04109
2510.99092	0.04104
2509.06235	0.04102
2507.13379	0.04092
2505.20522	0.04069
2503.27666	0.04040
2501.34810	0.04020
2499.41953	0.04017
2497.49097	0.04021
2495.56240	0.04022
2493.63384	0.04018
2491.70527	0.04012
2489.77671	0.04006
2487.84814	0.03998
2485.91958	0.03981
2483.99102	0.03955
2482.06245	0.03936
2480.13389	0.03940
2478.20532	0.03955
2476.27676	0.03959
2474.34819	0.03957
2472.41963	0.03954
2470.49106	0.03943
2468.56250	0.03921
2466.63394	0.03894
2464.70537	0.03872
2462.77681	0.03861
2460.84824	0.03864
2458.91968	0.03873
2456.99111	0.03873
2455.06255	0.03865
2453.13398	0.03856
2451.20542	0.03851
2449.27686	0.03846
2447.34829	0.03838
2445.41973	0.03826
2443.49116	0.03810
2441.56260	0.03788
2439.63403	0.03767
2437.70547	0.03762
2435.77690	0.03765
2433.84834	0.03760
2431.91978	0.03751
2429.99121	0.03748
2428.06265	0.03747
2426.13408	0.03748
2424.20552	0.03755
2422.27695	0.03767
2420.34839	0.03776
2418.41982	0.03776
2416.49126	0.03772
2414.56270	0.03770
2412.63413	0.03767
2410.70557	0.03759
2408.77700	0.03737
2406.84844	0.03701
2404.91987	0.03671
2402.99131	0.03661
2401.06274	0.03665
2399.13418	0.03807
2397.20562	0.03822
2395.27705	0.03761
2393.34849	0.03693
2391.41992	0.03622
2389.49136	0.03544
2387.56279	0.03460
2385.63423	0.03371
2383.70566	0.03282
2381.77710	0.03200
2379.84854	0.03131
2377.91997	0.03089
2375.99141	0.03078
2374.06284	0.03078
2372.13428	0.03055
2370.20571	0.02981
2368.27715	0.02959
2366.34858	0.02949
2364.42002	0.02853
2362.49146	0.02887
2360.56289	0.02836
2358.63433	0.02716
2356.70576	0.02984
2354.77720	0.02816
2352.84863	0.02672
2350.92007	0.02731
2348.99150	0.02759
2347.06294	0.02971
2345.13437	0.03231
2343.20581	0.03148
2341.27725	0.02747
2339.34868	0.02631
2337.42012	0.02842
2335.49155	0.03221
2333.56299	0.03483
2331.63442	0.03549
2329.70586	0.03538
2327.77729	0.03536
2325.84873	0.03669
2323.92017	0.03831
2321.99160	0.03869
2320.06304	0.03842
2318.13447	0.03799
2316.20591	0.03760
2314.27734	0.03722
2312.34878	0.03668
2310.42021	0.03607
2308.49165	0.03574
2306.56309	0.03553
2304.63452	0.03549
2302.70596	0.03566
2300.77739	0.03596
2298.84883	0.03637
2296.92026	0.03676
2294.99170	0.03710
2293.06313	0.03747
2291.13457	0.03808
2289.20601	0.03872
2287.27744	0.03926
2285.34888	0.03954
2283.42031	0.03950
2281.49175	0.03929
2279.56318	0.03900
2277.63462	0.03865
2275.70605	0.03834
2273.77749	0.03810
2271.84893	0.03773
2269.92036	0.03721
2267.99180	0.03674
2266.06323	0.03632
2264.13467	0.03590
2262.20610	0.03564
2260.27754	0.03568
2258.34897	0.03578
2256.42041	0.03558
2254.49185	0.03511
2252.56328	0.03461
2250.63472	0.03434
2248.70615	0.03496
2246.77759	0.03482
2244.84902	0.03496
2242.92046	0.03511
2240.99189	0.03504
2239.06333	0.03480
2237.13477	0.03452
2235.20620	0.03436
2233.27764	0.03437
2231.34907	0.03431
2229.42051	0.03414
2227.49194	0.03391
2225.56338	0.03380
2223.63481	0.03394
2221.70625	0.03420
2219.77769	0.03428
2217.84912	0.03415
2215.92056	0.03397
2213.99199	0.03390
2212.06343	0.03381
2210.13486	0.03364
2208.20630	0.03358
2206.27773	0.03363
2204.34917	0.03358
2202.42061	0.03343
2200.49204	0.03342
2198.56348	0.03349
2196.63491	0.03341
2194.70635	0.03348
2192.77778	0.03380
2190.84922	0.03403
2188.92065	0.03416
2186.99209	0.03427
2185.06353	0.03405
2183.13496	0.03314
2181.20640	0.03211
2179.27783	0.03186
2177.34927	0.03196
2175.42070	0.03184
2173.49214	0.03208
2171.56357	0.03293
2169.63501	0.03393
2167.70645	0.03465
2165.77788	0.03512
2163.84932	0.03573
2161.92075	0.03519
2159.99219	0.03096
2158.06362	0.02534
2156.13506	0.02347
2154.20649	0.02508
2152.27793	0.02729
2150.34937	0.02846
2148.42080	0.02838
2146.49224	0.02804
2144.56367	0.02814
2142.63511	0.02848
2140.70654	0.02885
2138.77798	0.02889
2136.84941	0.02820
2134.92085	0.02721
2132.99229	0.02687
2131.06372	0.02745
2129.13516	0.02845
2127.20659	0.02933
2125.27803	0.03002
2123.34946	0.03053
2121.42090	0.03084
2119.49233	0.03112
2117.56377	0.03158
2115.63521	0.03206
2113.70664	0.03228
2111.77808	0.03223
2109.84951	0.03204
2107.92095	0.03186
2105.99238	0.03186
2104.06382	0.03208
2102.13525	0.03231
2100.20669	0.03238
2098.27812	0.03217
2096.34956	0.03162
2094.42100	0.03110
2092.49243	0.03107
2090.56387	0.03151
2088.63530	0.03204
2086.70674	0.03243
2084.77817	0.03264
2082.84961	0.03275
2080.92104	0.03287
2078.99248	0.03295
2077.06392	0.03285
2075.13535	0.03258
2073.20679	0.03244
2071.27822	0.03249
2069.34966	0.03257
2067.42109	0.03267
2065.49253	0.03286
2063.56396	0.03295
2061.63540	0.03288
2059.70684	0.03278
2057.77827	0.03257
2055.84971	0.03230
2053.92114	0.03279
2051.99258	0.03418
2050.06401	0.03475
2048.13545	0.03381
2046.20688	0.03291
2044.27832	0.03267
2042.34976	0.03276
2040.42119	0.03331
2038.49263	0.03389
2036.56406	0.03363
2034.63550	0.03268
2032.70693	0.03180
2030.77837	0.03111
2028.84980	0.03043
2026.92124	0.03000
2024.99268	0.03008
2023.06411	0.03051
2021.13555	0.03104
2019.20698	0.03137
2017.27842	0.03139
2015.34985	0.03134
2013.42129	0.03145
2011.49272	0.03156
2009.56416	0.03134
2007.63560	0.03049
2005.70703	0.02939
2003.77847	0.02878
2001.84990	0.02892
1999.92134	0.02963
1997.99277	0.03048
1996.06421	0.03107
1994.13564	0.03134
1992.20708	0.03151
1990.27852	0.03157
1988.34995	0.03150
1986.42139	0.03156
1984.49282	0.03207
1982.56426	0.03303
1980.63569	0.03358
1978.70713	0.03256
1976.77856	0.03057
1974.85000	0.02910
1972.92144	0.02836
1970.99287	0.02805
1969.06431	0.02808
1967.13574	0.02827
1965.20718	0.02846
1963.27861	0.02850
1961.35005	0.02819
1959.42148	0.02769
1957.49292	0.02756
1955.56436	0.02791
1953.63579	0.02843
1951.70723	0.02888
1949.77866	0.02911
1947.85010	0.02917
1945.92153	0.02924
1943.99297	0.02934
1942.06440	0.02934
1940.13584	0.02923
1938.20728	0.02931
1936.27871	0.02957
1934.35015	0.02978
1932.42158	0.02993
1930.49302	0.03005
1928.56445	0.03008
1926.63589	0.03013
1924.70732	0.03036
1922.77876	0.03067
1920.85020	0.03090
1918.92163	0.03096
1916.99307	0.03090
1915.06450	0.03085
1913.13594	0.03086
1911.20737	0.03097
1909.27881	0.03122
1907.35024	0.03153
1905.42168	0.03182
1903.49312	0.03207
1901.56455	0.03220
1899.63599	0.03225
1897.70742	0.03240
1895.77886	0.03257
1893.85029	0.03260
1891.92173	0.03248
1889.99316	0.03221
1888.06460	0.03188
1886.13604	0.03163
