estimator,estimator__act,estimator__learning_rate,estimator__momentum,estimator__n_hidden,estimator__n_neurons,std,neg_log_loss
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.01,0.7000000000000001,3,150,0.04373248071752198,-0.252890537186919
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.1,0.4,1,200,0.04575930788091794,-0.2534536163073984
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.1,0.1,3,150,0.02631710503617599,-0.25430240125907705
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.001,0.7000000000000001,5,150,0.03290919474097603,-0.254560890175734
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.001,0.7000000000000001,1,200,0.025718781797295025,-0.25477043015589224
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.001,0.7000000000000001,1,100,0.026777182213992893,-0.25517923419461264
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.01,0.4,5,100,0.02934184262889186,-0.2554117690280961
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.001,0.4,1,150,0.023161154277621037,-0.25616538159947644
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.01,0.4,5,150,0.025445364589877124,-0.2565630024422543
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.001,0.7000000000000001,4,150,0.0323708943068495,-0.2566802584809126
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.01,0.7000000000000001,4,200,0.041773320548321,-0.25685511339100403
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.001,0.4,1,200,0.01760065434266464,-0.25737244168161666
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.01,0.1,4,100,0.022714355511794678,-0.2576481149201586
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.01,0.1,1,50,0.043296599469209086,-0.2589891730327314
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.01,0.4,3,150,0.024330525079015602,-0.25930668294616294
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.1,0.4,3,200,0.034837465136518087,-0.259465141916438
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.01,0.4,3,100,0.02668787292377861,-0.259546280324771
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.001,0.4,3,100,0.033099337837586965,-0.2598916942326723
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.01,0.1,2,100,0.03388567372263005,-0.259947033699605
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.001,0.4,4,100,0.013551643679789551,-0.26021787385635814
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,relu,0.01,0.1,5,200,0.06628149368992989,-0.26039230883432934
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.01,0.7000000000000001,2,100,0.027638639553477107,-0.2612286301966529
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.001,0.1,4,100,0.00555953692242106,-0.26220895046689463
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.001,0.1,1,200,0.0244324274830386,-0.26299093045845273
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.01,0.7000000000000001,5,200,0.02397215673411882,-0.26351551140366847
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.01,0.7000000000000001,1,150,0.05041745160369201,-0.2635570471565004
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.01,0.7000000000000001,4,150,0.03468732043845976,-0.2636172504430134
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.001,0.1,2,150,0.021241151230551876,-0.26371295818011914
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.001,0.7000000000000001,1,100,0.03984406883907989,-0.26813335654633946
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.001,0.1,1,200,0.019477108140748437,-0.2683886347996736
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.01,0.7000000000000001,2,150,0.011949537737826253,-0.26843091461599144
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.001,0.7000000000000001,3,200,0.02106030322162216,-0.26972118723816196
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.01,0.1,5,100,0.032334762988954005,-0.2703740987397
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.1,0.1,1,100,0.029239352677266947,-0.2705135195855156
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.001,0.4,1,150,0.042713265404020366,-0.2709142266250452
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.01,0.4,1,50,0.020202441296644166,-0.2709602796145789
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.001,0.1,3,100,0.015847889476968274,-0.2711848842250793
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.1,0.4,1,100,0.05065740263911136,-0.27353653742869205
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.01,0.4,2,50,0.03744014644878494,-0.2738303705552829
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.001,0.7000000000000001,4,100,0.02788317800123441,-0.27413449812539764
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.01,0.1,1,50,0.04848781239888533,-0.27611017511159747
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.001,0.7000000000000001,2,100,0.029435086653749234,-0.2785581146352355
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.1,0.4,3,150,0.03988459670164312,-0.2795460829002439
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.1,0.4,2,100,0.05034544034438502,-0.2799296996293839
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.001,0.1,2,100,0.021498623087052336,-0.2803554670247749
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.01,0.1,2,50,0.03246469589437663,-0.28168944303656557
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.01,0.4,4,200,0.047563536965256066,-0.28191911836212324
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.001,0.4,2,200,0.019307716924455952,-0.2845414591780144
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.001,0.7000000000000001,3,150,0.03133396884906647,-0.285530305952836
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.01,0.7000000000000001,4,200,0.04281784815507514,-0.285865539613527
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.001,0.4,1,100,0.017986730941208947,-0.2858784097692736
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.01,0.7000000000000001,2,50,0.031676342148707105,-0.28602334556883907
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.001,0.1,1,150,0.023119370214812453,-0.2863964204811228
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.001,0.1,5,100,0.03498632810148503,-0.28694562004123847
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.001,0.1,1,150,0.028340465893392744,-0.2882146370040026
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.01,0.1,2,50,0.02966924899580929,-0.2897515403778289
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.01,0.7000000000000001,1,100,0.02704770958094198,-0.2906346120883573
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.001,0.7000000000000001,5,100,0.011048199317016632,-0.29282407584879633
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.001,0.4,1,100,0.023663712188381137,-0.2933213285376007
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.01,0.4,1,50,0.030383218802949693,-0.2950999433148
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.001,0.1,1,100,0.018568102699162113,-0.2960918017242592
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,tanh,0.01,0.7000000000000001,4,100,0.03418860449557723,-0.29681569160793875
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.001,0.4,2,150,0.018473664560178446,-0.29696448756743177
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.001,0.7000000000000001,3,100,0.02464942194418304,-0.2980603496501212
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002E01DE48400>,sigmoid,0.1,0.1,1,50,0.02273656642029214,-0.2994639419941814
