estimator,estimator__act,estimator__learning_rate,estimator__momentum,estimator__n_hidden,estimator__n_neurons,std,neg_log_loss
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.1,0.7000000000000001,3,50,0.13553396750250232,-0.37598411846744123
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.1,3,100,0.09162273565386114,-0.37780909409255015
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.7000000000000001,3,100,0.09068940412903431,-0.3784019093970345
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.1,0.1,1,50,0.0622224076890974,-0.3784372178403653
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.7000000000000001,4,150,0.0871918081137945,-0.37891824300845883
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.1,0.1,2,50,0.11358819336241037,-0.38004163326258134
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.4,5,200,0.06333942344975171,-0.3800548873577439
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.7000000000000001,5,100,0.12475343277277146,-0.38005640702220844
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.7000000000000001,2,50,0.07684414123893168,-0.38044491308835837
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.7000000000000001,3,100,0.06410375568857327,-0.38052748250359886
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.1,2,10,0.049491403390397294,-0.38081319796676016
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.7000000000000001,1,50,0.04763765413685756,-0.38083799692281034
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.7000000000000001,3,10,0.07675095373922168,-0.3812091980631052
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.1,0.4,4,50,0.16069720314085334,-0.381572904066224
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.7000000000000001,4,100,0.08489425879346787,-0.38205730526471077
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.4,5,100,0.04760749507746103,-0.38205871951663695
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.4,5,150,0.09757041050746651,-0.3820676645830488
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.1,3,200,0.07071626505980148,-0.38229731301981634
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.1,2,150,0.06068753057265051,-0.38242762154449983
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,sigmoid,0.1,0.4,1,50,0.051180106205166984,-0.38343144163474313
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,sigmoid,0.1,0.7000000000000001,1,50,0.05867860409061493,-0.38481925170765396
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.7000000000000001,5,50,0.08776094413407451,-0.38505201244320647
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.7000000000000001,4,50,0.08253478962126251,-0.385185711811185
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.4,4,50,0.08584676588805958,-0.3852873219068943
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.7000000000000001,4,50,0.09701176411741082,-0.38594619838562494
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.4,3,150,0.0688594109431083,-0.3866382239582436
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.7000000000000001,5,100,0.069332148254212,-0.3868582884416666
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.4,2,100,0.060854217640605585,-0.38760306987160825
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.4,4,50,0.06105291460102399,-0.3876347842646332
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.4,5,150,0.05360804837499951,-0.3879948853900994
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.1,0.1,4,100,0.130952638905268,-0.3880717709939885
