estimator,filter__degree,filter__window,std,neg_log_loss
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,5,19,0.07922878927196308,-0.32710390179411525
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,10,15,0.0811169874456221,-0.32719496344523186
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,5,13,0.05718829191757195,-0.3274124979490355
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,9,21,0.07413917797017808,-0.3285589087786625
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,7,21,0.08149475258607583,-0.32905896838922744
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,2,27,0.07167242196585996,-0.3292109987194146
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,2,15,0.06287583234646613,-0.32942737707653214
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,4,17,0.05161454760630224,-0.3299817386741265
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,5,11,0.0981493982075983,-0.33057899474279584
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,4,5,0.07916308400733067,-0.3307185466400119
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,7,25,0.06951978474094028,-0.33074573985408684
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,3,5,0.0896095046691351,-0.330769198526088
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,2,13,0.07916096933645661,-0.3307858781452572
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,4,19,0.06607645746994924,-0.33137036566522327
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,9,19,0.08388161510920931,-0.33140302737195376
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,10,17,0.09625812823640552,-0.33265752981301233
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,11,29,0.0776530402729097,-0.33300533106769936
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,3,13,0.05859730720573572,-0.3336009392196807
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,7,19,0.08060302667210419,-0.33396630877089356
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,7,27,0.0773908754524507,-0.33423376301772695
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,10,19,0.07131180585322855,-0.3345459639585506
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,2,5,0.0813829000417379,-0.33484787208953526
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,10,29,0.09744333602382008,-0.3355090295309094
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,11,17,0.0899072975071859,-0.33583144314146607
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,9,17,0.07973830439840789,-0.3366501500727416
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,11,15,0.0662565378538376,-0.3378716153480685
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,7,23,0.07181580645230232,-0.3381963656338952
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,8,17,0.08626645510051391,-0.338718456849748
