0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
1.0,1.0,1.0,1.0,0.4,0.9968652037617555,0.6666666666666666,0.5,0.875,0.9837662337662337,0.7368421052631579,0.7999999999999999,0.9473684210526315,0.9934426229508196,0.9,0.9230769230769231,1.0,1.0,1.0,1.0,0.9285714285714286,0.9870967741935484,0.7647058823529411,0.8387096774193549,1.0,1.0,1.0,1.0,0.8947368421052632,0.9959677419354839,0.9855072463768116,0.9379310344827586,0.92,0.9708029197080292,0.8518518518518519,0.8846153846153846,0.875,0.9936708860759493,0.7777777777777778,0.823529411764706,0.9692307692307692,0.9884169884169884,0.9545454545454546,0.9618320610687022,0.75,0.9967532467532467,0.9230769230769231,0.8275862068965517,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.8571428571428571
1.0,1.0,1.0,1.0,0.8,0.9780564263322884,0.36363636363636365,0.5000000000000001,0.9375,0.9935064935064936,0.8823529411764706,0.9090909090909091,1.0,0.9901639344262295,0.8636363636363636,0.9268292682926829,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,0.923076923076923,0.7142857142857143,1.0,1.0,0.8333333333333333,0.9078947368421053,0.9838709677419355,0.9452054794520548,0.9261744966442953,0.8,0.9744525547445255,0.851063829787234,0.8247422680412372,1.0,1.0,1.0,1.0,0.9846153846153847,0.9884169884169884,0.9552238805970149,0.9696969696969696,0.8125,0.9935064935064936,0.8666666666666667,0.8387096774193549,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.8571428571428571
1.0,1.0,1.0,1.0,0.8,0.9905956112852664,0.5714285714285714,0.6666666666666666,1.0,0.987012987012987,0.8,0.888888888888889,0.9473684210526315,0.9934426229508196,0.9,0.9230769230769231,0.75,1.0,1.0,0.8571428571428571,0.8571428571428571,0.9967741935483871,0.9230769230769231,0.888888888888889,1.0,0.9936908517350158,0.7777777777777778,0.8750000000000001,0.9078947368421053,0.9758064516129032,0.92,0.913907284768212,0.86,0.9744525547445255,0.86,0.8599999999999999,0.875,1.0,1.0,0.9333333333333333,0.9538461538461539,0.9961389961389961,0.9841269841269841,0.96875,0.8125,0.9935064935064936,0.8666666666666667,0.8387096774193549,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6666666666666666
1.0,1.0,1.0,1.0,1.0,0.9811912225705329,0.45454545454545453,0.625,0.875,0.9902597402597403,0.8235294117647058,0.8484848484848485,1.0,0.9967213114754099,0.95,0.9743589743589743,1.0,1.0,1.0,1.0,0.9285714285714286,0.9967741935483871,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,1.0,0.9473684210526315,0.9758064516129032,0.9230769230769231,0.935064935064935,0.82,0.9890510948905109,0.9318181818181818,0.8723404255319149,0.875,1.0,1.0,0.9333333333333333,0.9846153846153847,0.9845559845559846,0.9411764705882353,0.962406015037594,0.6875,1.0,1.0,0.8148148148148148,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.8571428571428571
1.0,1.0,1.0,1.0,1.0,0.987460815047022,0.5555555555555556,0.7142857142857143,0.9375,0.9805194805194806,0.7142857142857143,0.8108108108108109,0.9473684210526315,0.9934426229508196,0.9,0.9230769230769231,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967741935483871,0.9230769230769231,0.888888888888889,1.0,0.9968454258675079,0.875,0.9333333333333333,0.9736842105263158,0.9838709677419355,0.9487179487179487,0.9610389610389611,0.8,0.9963503649635036,0.975609756097561,0.8791208791208791,1.0,1.0,1.0,1.0,0.9538461538461539,0.9922779922779923,0.96875,0.9612403100775193,0.8125,0.9935064935064936,0.8666666666666667,0.8387096774193549,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.8571428571428571
1.0,1.0,1.0,1.0,0.8,0.9937304075235109,0.6666666666666666,0.7272727272727272,0.875,0.9935064935064936,0.875,0.875,0.9473684210526315,1.0,1.0,0.972972972972973,1.0,1.0,1.0,1.0,0.9285714285714286,0.9967741935483871,0.9285714285714286,0.9285714285714286,1.0,0.9968454258675079,0.875,0.9333333333333333,0.9473684210526315,0.9717741935483871,0.9113924050632911,0.9290322580645162,0.82,0.9890510948905109,0.9318181818181818,0.8723404255319149,1.0,0.9968354430379747,0.8888888888888888,0.9411764705882353,1.0,0.9845559845559846,0.9420289855072463,0.9701492537313433,0.75,0.9967532467532467,0.9230769230769231,0.8275862068965517,1.0,1.0,1.0,1.0,0.75,0.996875,0.75,0.75
1.0,1.0,1.0,1.0,1.0,0.9968652037617555,0.8333333333333334,0.9090909090909091,0.75,0.9935064935064936,0.8571428571428571,0.7999999999999999,1.0,0.9967213114754099,0.95,0.9743589743589743,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967741935483871,0.9230769230769231,0.888888888888889,1.0,0.9968454258675079,0.875,0.9333333333333333,0.9078947368421053,0.9838709677419355,0.9452054794520548,0.9261744966442953,0.94,0.9744525547445255,0.8703703703703703,0.9038461538461539,1.0,0.9936708860759493,0.8,0.888888888888889,0.9846153846153847,0.9845559845559846,0.9411764705882353,0.962406015037594,0.6875,1.0,1.0,0.8148148148148148,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.8571428571428571
1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7499999999999999,0.9375,0.9902597402597403,0.8333333333333334,0.8823529411764706,0.8947368421052632,0.9967213114754099,0.9444444444444444,0.918918918918919,1.0,0.990625,0.5714285714285714,0.7272727272727273,0.8571428571428571,0.9967741935483871,0.9230769230769231,0.888888888888889,1.0,0.9936908517350158,0.7777777777777778,0.8750000000000001,0.9210526315789473,1.0,1.0,0.958904109589041,0.98,0.9708029197080292,0.8596491228070176,0.9158878504672898,0.875,0.9968354430379747,0.875,0.875,0.9692307692307692,0.9961389961389961,0.984375,0.9767441860465116,0.875,0.9967532467532467,0.9333333333333333,0.9032258064516129,1.0,1.0,1.0,1.0,0.25,0.996875,0.5,0.3333333333333333
1.0,1.0,1.0,1.0,0.6,0.9968652037617555,0.75,0.6666666666666665,0.875,0.9902597402597403,0.8235294117647058,0.8484848484848485,1.0,0.9967213114754099,0.95,0.9743589743589743,1.0,1.0,1.0,1.0,0.7857142857142857,1.0,1.0,0.88,1.0,0.9968454258675079,0.875,0.9333333333333333,0.9736842105263158,0.9798387096774194,0.9367088607594937,0.9548387096774194,0.86,0.9817518248175182,0.8958333333333334,0.8775510204081632,1.0,0.9968354430379747,0.8888888888888888,0.9411764705882353,0.9846153846153847,0.9806949806949807,0.927536231884058,0.9552238805970149,0.75,0.9967532467532467,0.9230769230769231,0.8275862068965517,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6666666666666666
1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.5714285714285715,0.875,1.0,1.0,0.9333333333333333,0.8947368421052632,1.0,1.0,0.9444444444444444,0.75,0.996875,0.75,0.75,0.7857142857142857,0.9935483870967742,0.8461538461538461,0.8148148148148148,1.0,0.9968454258675079,0.875,0.9333333333333333,0.8947368421052632,0.9838709677419355,0.9444444444444444,0.918918918918919,0.98,0.9562043795620438,0.8032786885245902,0.882882882882883,0.875,0.9968354430379747,0.875,0.875,1.0,0.9922779922779923,0.9701492537313433,0.9848484848484849,0.875,0.9967532467532467,0.9333333333333333,0.9032258064516129,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.8571428571428571
1.0,1.0,1.0,1.0,0.8,0.9937304075235109,0.6666666666666666,0.7272727272727272,0.9375,0.9772727272727273,0.6818181818181818,0.7894736842105263,0.9473684210526315,0.9967213114754099,0.9473684210526315,0.9473684210526315,1.0,0.996875,0.8,0.888888888888889,1.0,0.9935483870967742,0.875,0.9333333333333333,1.0,0.9968454258675079,0.875,0.9333333333333333,0.9210526315789473,0.9838709677419355,0.9459459459459459,0.9333333333333332,0.86,0.9781021897810219,0.8775510204081632,0.8686868686868686,0.75,1.0,1.0,0.8571428571428571,0.9538461538461539,1.0,1.0,0.9763779527559054,0.875,0.9967532467532467,0.9333333333333333,0.9032258064516129,0.9545454545454546,1.0,1.0,0.9767441860465117,0.75,1.0,1.0,0.8571428571428571
1.0,0.9967320261437909,0.9473684210526315,0.972972972972973,0.8,0.9905956112852664,0.5714285714285714,0.6666666666666666,0.625,1.0,1.0,0.7692307692307693,0.9473684210526315,0.9967213114754099,0.9473684210526315,0.9473684210526315,1.0,1.0,1.0,1.0,0.7857142857142857,1.0,1.0,0.88,1.0,1.0,1.0,1.0,0.9736842105263158,0.9637096774193549,0.891566265060241,0.930817610062893,0.84,0.9708029197080292,0.84,0.8399999999999999,0.875,1.0,1.0,0.9333333333333333,0.9846153846153847,0.9922779922779923,0.9696969696969697,0.9770992366412214,0.8125,0.9935064935064936,0.8666666666666667,0.8387096774193549,1.0,1.0,1.0,1.0,0.75,0.996875,0.75,0.75
1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.5714285714285715,0.8125,0.9935064935064936,0.8666666666666667,0.8387096774193549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967741935483871,0.9230769230769231,0.888888888888889,1.0,1.0,1.0,1.0,0.9605263157894737,0.9879032258064516,0.9605263157894737,0.9605263157894737,0.94,0.9781021897810219,0.8867924528301887,0.912621359223301,1.0,0.9968354430379747,0.8888888888888888,0.9411764705882353,1.0,0.9922779922779923,0.9701492537313433,0.9848484848484849,0.875,0.9967532467532467,0.9333333333333333,0.9032258064516129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,0.9843260188087775,0.5,0.6666666666666666,0.9375,0.9967532467532467,0.9375,0.9375,0.9473684210526315,0.9934426229508196,0.9,0.9230769230769231,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967741935483871,0.9230769230769231,0.888888888888889,1.0,0.9936908517350158,0.7777777777777778,0.8750000000000001,0.9078947368421053,0.9798387096774194,0.9324324324324325,0.92,0.8,0.9744525547445255,0.851063829787234,0.8247422680412372,1.0,0.9968354430379747,0.8888888888888888,0.9411764705882353,1.0,0.9922779922779923,0.9701492537313433,0.9848484848484849,0.875,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.4
1.0,1.0,1.0,1.0,0.6,0.9968652037617555,0.75,0.6666666666666665,0.875,0.9935064935064936,0.875,0.875,0.8947368421052632,0.9901639344262295,0.85,0.8717948717948718,1.0,0.996875,0.8,0.888888888888889,0.7857142857142857,1.0,1.0,0.88,1.0,0.9968454258675079,0.875,0.9333333333333333,0.9736842105263158,0.9758064516129032,0.925,0.9487179487179489,0.88,0.9817518248175182,0.8979591836734694,0.888888888888889,1.0,1.0,1.0,1.0,0.9846153846153847,0.9806949806949807,0.927536231884058,0.9552238805970149,0.5625,0.9967532467532467,0.9,0.6923076923076923,1.0,1.0,1.0,1.0,0.75,0.996875,0.75,0.75
1.0,1.0,1.0,1.0,0.8,0.9937304075235109,0.6666666666666666,0.7272727272727272,0.8125,1.0,1.0,0.896551724137931,1.0,0.9967213114754099,0.95,0.9743589743589743,1.0,1.0,1.0,1.0,0.9285714285714286,0.9903225806451613,0.8125,0.8666666666666666,1.0,1.0,1.0,1.0,0.9342105263157895,0.9838709677419355,0.9466666666666667,0.9403973509933775,0.88,0.9708029197080292,0.8461538461538461,0.8627450980392156,0.75,1.0,1.0,0.8571428571428571,1.0,0.9806949806949807,0.9285714285714286,0.962962962962963,0.75,0.9967532467532467,0.9230769230769231,0.8275862068965517,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6666666666666666
1.0,1.0,1.0,1.0,0.8,0.9811912225705329,0.4,0.5333333333333333,0.8125,0.9967532467532467,0.9285714285714286,0.8666666666666666,0.9473684210526315,0.9934426229508196,0.9,0.9230769230769231,0.75,0.99375,0.6,0.6666666666666665,1.0,0.9935483870967742,0.875,0.9333333333333333,1.0,0.9968454258675079,0.875,0.9333333333333333,0.9605263157894737,0.9879032258064516,0.9605263157894737,0.9605263157894737,0.82,0.9817518248175182,0.8913043478260869,0.8541666666666666,0.875,1.0,1.0,0.9333333333333333,1.0,0.9884169884169884,0.9558823529411765,0.9774436090225563,0.75,0.9967532467532467,0.9230769230769231,0.8275862068965517,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.4
1.0,1.0,1.0,1.0,0.8,0.9905956112852664,0.5714285714285714,0.6666666666666666,0.9375,0.9902597402597403,0.8333333333333334,0.8823529411764706,0.8947368421052632,1.0,1.0,0.9444444444444444,1.0,0.99375,0.6666666666666666,0.8,1.0,1.0,1.0,1.0,1.0,0.9968454258675079,0.875,0.9333333333333333,0.9473684210526315,0.9879032258064516,0.96,0.9536423841059603,0.88,0.9854014598540146,0.9166666666666666,0.8979591836734694,1.0,0.9968354430379747,0.8888888888888888,0.9411764705882353,0.9692307692307692,0.9922779922779923,0.9692307692307692,0.9692307692307692,0.8125,0.9902597402597403,0.8125,0.8125,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.4
1.0,1.0,1.0,1.0,0.6,0.9937304075235109,0.6,0.6,0.75,0.9902597402597403,0.8,0.7741935483870969,0.8947368421052632,0.9934426229508196,0.8947368421052632,0.8947368421052632,1.0,1.0,1.0,1.0,0.8571428571428571,0.9935483870967742,0.8571428571428571,0.8571428571428571,1.0,0.9968454258675079,0.875,0.9333333333333333,0.9342105263157895,0.9879032258064516,0.9594594594594594,0.9466666666666667,0.88,0.9744525547445255,0.8627450980392157,0.8712871287128714,0.875,0.9936708860759493,0.7777777777777778,0.823529411764706,1.0,0.9884169884169884,0.9558823529411765,0.9774436090225563,0.8125,0.9935064935064936,0.8666666666666667,0.8387096774193549,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6666666666666666
1.0,1.0,1.0,1.0,1.0,0.9937304075235109,0.7142857142857143,0.8333333333333333,0.875,0.9805194805194806,0.7,0.7777777777777777,0.9473684210526315,0.9901639344262295,0.8571428571428571,0.9,1.0,1.0,1.0,1.0,0.9285714285714286,0.9935483870967742,0.8666666666666667,0.896551724137931,0.7142857142857143,0.9968454258675079,0.8333333333333334,0.7692307692307692,0.9078947368421053,0.9838709677419355,0.9452054794520548,0.9261744966442953,0.86,0.9890510948905109,0.9347826086956522,0.8958333333333334,1.0,1.0,1.0,1.0,0.9692307692307692,0.9884169884169884,0.9545454545454546,0.9618320610687022,0.8125,0.9935064935064936,0.8666666666666667,0.8387096774193549,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.8571428571428571
1.0,1.0,1.0,1.0,0.8,0.9968652037617555,0.8,0.8000000000000002,0.75,0.9902597402597403,0.8,0.7741935483870969,0.8947368421052632,0.9967213114754099,0.9444444444444444,0.918918918918919,1.0,0.996875,0.8,0.888888888888889,0.6428571428571429,0.9935483870967742,0.8181818181818182,0.7200000000000001,1.0,0.9968454258675079,0.875,0.9333333333333333,0.9473684210526315,0.9596774193548387,0.8780487804878049,0.9113924050632912,0.78,0.9781021897810219,0.8666666666666667,0.8210526315789474,0.75,0.9936708860759493,0.75,0.75,0.9538461538461539,0.972972972972973,0.8985507246376812,0.9253731343283582,0.6875,0.987012987012987,0.7333333333333333,0.7096774193548386,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.8571428571428571
1.0,1.0,1.0,1.0,1.0,0.9937304075235109,0.7142857142857143,0.8333333333333333,0.9375,0.987012987012987,0.7894736842105263,0.8571428571428572,0.8947368421052632,1.0,1.0,0.9444444444444444,1.0,1.0,1.0,1.0,0.9285714285714286,0.9935483870967742,0.8666666666666667,0.896551724137931,1.0,1.0,1.0,1.0,0.9210526315789473,0.9838709677419355,0.9459459459459459,0.9333333333333332,0.88,0.9817518248175182,0.8979591836734694,0.888888888888889,0.75,0.9936708860759493,0.75,0.75,0.9692307692307692,0.9845559845559846,0.9402985074626866,0.9545454545454547,0.6875,0.987012987012987,0.7333333333333333,0.7096774193548386,1.0,0.9966887417218543,0.9565217391304348,0.9777777777777777,0.25,1.0,1.0,0.4
1.0,1.0,1.0,1.0,1.0,0.9937304075235109,0.7142857142857143,0.8333333333333333,0.9375,0.9902597402597403,0.8333333333333334,0.8823529411764706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.9967741935483871,0.9230769230769231,0.888888888888889,1.0,1.0,1.0,1.0,0.9342105263157895,0.9758064516129032,0.922077922077922,0.9281045751633986,0.86,0.9854014598540146,0.9148936170212766,0.8865979381443299,1.0,1.0,1.0,1.0,0.9692307692307692,0.972972972972973,0.9,0.9333333333333333,0.625,0.9935064935064936,0.8333333333333334,0.7142857142857143,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6666666666666666
1.0,1.0,1.0,1.0,1.0,0.9843260188087775,0.5,0.6666666666666666,0.75,0.9967532467532467,0.9230769230769231,0.8275862068965517,0.8947368421052632,0.9934426229508196,0.8947368421052632,0.8947368421052632,1.0,0.996875,0.8,0.888888888888889,0.9285714285714286,0.9967741935483871,0.9285714285714286,0.9285714285714286,0.7142857142857143,0.9968454258675079,0.8333333333333334,0.7692307692307692,0.9736842105263158,0.9838709677419355,0.9487179487179487,0.9610389610389611,0.82,0.9890510948905109,0.9318181818181818,0.8723404255319149,0.875,0.9968354430379747,0.875,0.875,0.9538461538461539,0.9884169884169884,0.9538461538461539,0.9538461538461539,0.875,0.9805194805194806,0.7,0.7777777777777777,1.0,0.9966887417218543,0.9565217391304348,0.9777777777777777,0.25,1.0,1.0,0.4
1.0,1.0,1.0,1.0,1.0,0.9968652037617555,0.8333333333333334,0.9090909090909091,0.875,1.0,1.0,0.9333333333333333,0.9473684210526315,0.9934426229508196,0.9,0.9230769230769231,1.0,0.99375,0.6666666666666666,0.8,0.9285714285714286,0.9903225806451613,0.8125,0.8666666666666666,1.0,0.9968454258675079,0.875,0.9333333333333333,0.9342105263157895,0.9838709677419355,0.9466666666666667,0.9403973509933775,0.86,0.9744525547445255,0.86,0.8599999999999999,0.625,1.0,1.0,0.7692307692307693,0.9384615384615385,0.9922779922779923,0.9682539682539683,0.953125,0.8125,0.9837662337662337,0.7222222222222222,0.7647058823529411,1.0,1.0,1.0,1.0,0.5,0.996875,0.6666666666666666,0.5714285714285715
