estimator,filter__degree,filter__window,std,neg_log_loss
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",3,17,0.046060091055944365,-0.3898036525288153
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",8,29,0.04633874134455986,-0.38981730096165856
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",4,19,0.04624445767518178,-0.38981981547980515
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",9,29,0.04633396334707361,-0.38982144922048584
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",5,19,0.04624953646012959,-0.3898255995957371
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",7,23,0.04635441748792319,-0.3898590050830363
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",2,15,0.046145612182825715,-0.3898609966828298
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",6,23,0.04635320606709359,-0.38986223310428386
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",3,15,0.0461463438376873,-0.38987335551681473
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",9,27,0.046431534487920784,-0.3899053396622216
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",8,27,0.04643422814307073,-0.3899053695902259
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",4,17,0.046371364946775954,-0.38991123851718207
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",5,17,0.04637371324470649,-0.3899162112222743
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",2,13,0.04626585635758185,-0.3899217396370968
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",3,13,0.04626086779609807,-0.3899295265420411
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",6,21,0.046456865459382865,-0.3899515268723109
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",7,21,0.04645852975046147,-0.38995312234476137
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",2,11,0.04639678962074564,-0.3899848301853348
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",3,11,0.046393774560845785,-0.3899903609756506
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",9,25,0.04651292923955608,-0.389991743030594
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",8,25,0.046513360053728574,-0.389992295528724
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",4,15,0.046483961961861366,-0.3900042557476111
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",5,15,0.04648218960853273,-0.3900052127851153
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",10,29,0.04655008004432116,-0.390025311844372
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",11,29,0.046548570804824,-0.39002683822035056
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",6,19,0.046537610077486004,-0.3900428008647169
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",7,19,0.04653810754425101,-0.3900450254126361
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",8,23,0.0465703616961299,-0.3900740534076035
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",9,23,0.04657140001649655,-0.3900754437863778
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",2,9,0.04651093328208902,-0.39008057840508964
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",3,9,0.046509462067275,-0.3900830580876994
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",10,27,0.046592284530157554,-0.39010017589908563
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",11,27,0.046590581562562024,-0.3901010102538991
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",4,13,0.046561331183939125,-0.3901063362052125
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",5,13,0.046560734479431,-0.39010847171490987
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",6,17,0.04658911109251617,-0.3901351372905405
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",7,17,0.04658783072492506,-0.39013714944439465
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",8,21,0.046604267048302145,-0.39015423436923463
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",9,21,0.04660468360446712,-0.3901571408670673
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",2,7,0.04658736356656709,-0.3902107204181643
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",3,7,0.046586468207115525,-0.39021076663777726
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",3,25,0.047942381937612646,-0.39033314938325653
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",2,25,0.04801217883111699,-0.39041702679628376
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",3,27,0.04723315227878273,-0.39116254758445584
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",2,27,0.0472890133029479,-0.39121004339458243
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",3,29,0.04715116796537479,-0.391316544379398
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",2,29,0.047181533354702876,-0.39135028683386064
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",10,25,0.045413365077576234,-0.39280430941379274
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",11,25,0.045413594963179045,-0.39280596513180116
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",4,11,0.04540069067539308,-0.39285014713211525
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",5,11,0.04540100883386303,-0.39285199922616815
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",7,15,0.04541411194156362,-0.39285666350988335
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",6,15,0.0454140766410396,-0.3928572366276975
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",8,19,0.04542170616639059,-0.3928610048578134
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",9,19,0.045420789917332144,-0.39286174238784854
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",10,23,0.04542498391792003,-0.39286644683802086
"LogisticRegression(C=0.1, random_state=0, solver='newton-cg')",11,23,0.04542583999589562,-0.3928679438541137
