estimator,filter__degree,filter__window,std,neg_log_loss
"DecisionTreeClassifier(random_state=0, splitter='random')",5,9,0.2938632989552654,-7.649117903620384
"DecisionTreeClassifier(random_state=0, splitter='random')",11,27,0.9293935907686453,-7.650124278223966
"DecisionTreeClassifier(random_state=0, splitter='random')",10,27,0.9293935907686453,-7.650124278223966
"DecisionTreeClassifier(random_state=0, splitter='random')",3,29,1.1532961237448198,-7.694404760781545
"DecisionTreeClassifier(random_state=0, splitter='random')",2,29,1.1532961237448198,-7.694404760781545
"DecisionTreeClassifier(random_state=0, splitter='random')",2,23,0.3290662002511602,-7.743717116357028
"DecisionTreeClassifier(random_state=0, splitter='random')",3,23,0.3290662002511602,-7.743717116357028
"DecisionTreeClassifier(random_state=0, splitter='random')",5,25,0.9080114278528325,-7.746400781966578
"DecisionTreeClassifier(random_state=0, splitter='random')",4,25,0.9080114278528325,-7.746400781966578
"DecisionTreeClassifier(random_state=0, splitter='random')",7,13,1.540444003151855,-7.749084447576129
"DecisionTreeClassifier(random_state=0, splitter='random')",7,11,0.3928907303894627,-7.793029471932513
"DecisionTreeClassifier(random_state=0, splitter='random')",3,5,0.4125118465435255,-7.794035846536093
"DecisionTreeClassifier(random_state=0, splitter='random')",2,5,0.4125118465435255,-7.794035846536093
"DecisionTreeClassifier(random_state=0, splitter='random')",8,23,1.1757453432371041,-7.794371304737287
"DecisionTreeClassifier(random_state=0, splitter='random')",11,21,0.6467957737607389,-7.795042221139676
"DecisionTreeClassifier(random_state=0, splitter='random')",6,17,1.1584617566187887,-7.79638405394445
"DecisionTreeClassifier(random_state=0, splitter='random')",7,17,1.1584617566187887,-7.79638405394445
"DecisionTreeClassifier(random_state=0, splitter='random')",9,15,0.11642574539480041,-7.840999994703222
"DecisionTreeClassifier(random_state=0, splitter='random')",8,15,0.11642574539480041,-7.840999994703222
"DecisionTreeClassifier(random_state=0, splitter='random')",8,29,1.6274020896796306,-7.843012743910386
"DecisionTreeClassifier(random_state=0, splitter='random')",7,15,1.574915485125645,-7.846031867721129
"DecisionTreeClassifier(random_state=0, splitter='random')",6,15,1.574915485125645,-7.846031867721129
"DecisionTreeClassifier(random_state=0, splitter='random')",6,11,0.3642099831110623,-7.889641433876318
"DecisionTreeClassifier(random_state=0, splitter='random')",3,17,1.3336045331673503,-7.890312350278705
"DecisionTreeClassifier(random_state=0, splitter='random')",2,17,1.3336045331673503,-7.890312350278705
"DecisionTreeClassifier(random_state=0, splitter='random')",9,23,1.0394168980716292,-7.890983266681093
"DecisionTreeClassifier(random_state=0, splitter='random')",9,21,1.065760788952969,-7.891654183083482
"DecisionTreeClassifier(random_state=0, splitter='random')",8,21,1.065760788952969,-7.891654183083482
"DecisionTreeClassifier(random_state=0, splitter='random')",9,19,1.5704669786245615,-7.893666932290644
"DecisionTreeClassifier(random_state=0, splitter='random')",8,19,1.5704669786245615,-7.893666932290644
"DecisionTreeClassifier(random_state=0, splitter='random')",4,13,0.6081312251810944,-7.938618331250609
"DecisionTreeClassifier(random_state=0, splitter='random')",5,13,0.6081312251810944,-7.938618331250609
"DecisionTreeClassifier(random_state=0, splitter='random')",10,25,1.4240389902643273,-7.939960164055384
"DecisionTreeClassifier(random_state=0, splitter='random')",11,25,1.4240389902643273,-7.939960164055384
"DecisionTreeClassifier(random_state=0, splitter='random')",3,21,0.7193721035494287,-7.983905188411768
"DecisionTreeClassifier(random_state=0, splitter='random')",2,21,0.7086600352640778,-8.032211169383672
"DecisionTreeClassifier(random_state=0, splitter='random')",5,27,0.8709522150839447,-8.033553002188446
"DecisionTreeClassifier(random_state=0, splitter='random')",5,11,1.1495044911954084,-8.036907584200383
"DecisionTreeClassifier(random_state=0, splitter='random')",4,11,1.1495044911954084,-8.036907584200383
"DecisionTreeClassifier(random_state=0, splitter='random')",4,27,0.817594016948548,-8.081858983160348
"DecisionTreeClassifier(random_state=0, splitter='random')",7,21,0.7463576340356143,-8.083536274166317
"DecisionTreeClassifier(random_state=0, splitter='random')",6,21,0.7463576340356143,-8.083536274166317
"DecisionTreeClassifier(random_state=0, splitter='random')",11,23,1.5562084202943642,-8.085884481574675
"DecisionTreeClassifier(random_state=0, splitter='random')",10,23,1.5562084202943642,-8.085884481574675
"DecisionTreeClassifier(random_state=0, splitter='random')",3,27,1.2380125705360907,-8.12647492391912
"DecisionTreeClassifier(random_state=0, splitter='random')",2,27,1.2380125705360907,-8.12647492391912
"DecisionTreeClassifier(random_state=0, splitter='random')",2,25,0.5760326242865721,-8.128152214925091
"DecisionTreeClassifier(random_state=0, splitter='random')",3,25,0.550073102616204,-8.176458195896995
"DecisionTreeClassifier(random_state=0, splitter='random')",2,7,0.8269724393644773,-8.17981277790893
"DecisionTreeClassifier(random_state=0, splitter='random')",3,7,0.8269724393644773,-8.17981277790893
