estimator,estimator__act,estimator__learning_rate,estimator__momentum,estimator__n_hidden,estimator__n_neurons,std,neg_log_loss
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.1,2,100,0.0863748917892735,-0.2843300961749854
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.01,0.4,1,150,0.08291608686776586,-0.2845994849813799
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.01,0.1,1,150,0.07904490990760561,-0.284610610096137
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.1,0.7000000000000001,2,100,0.06569660683569085,-0.28475025431102946
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.01,0.1,2,200,0.07531730187253853,-0.28477452057916686
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.1,0.1,3,100,0.09557021017462461,-0.2848166136517345
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.7000000000000001,2,100,0.0744374027988156,-0.28483281220098816
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.4,3,100,0.08148186579085974,-0.28505004657472555
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.1,0.4,3,150,0.07404314273517494,-0.28511779501883605
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.01,0.1,2,150,0.07003107168108606,-0.2851413992545598
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.1,0.7000000000000001,1,50,0.09064759512078269,-0.28530712143571824
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.01,0.7000000000000001,3,150,0.06178919776657712,-0.2853696225904592
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.7000000000000001,2,50,0.07370207182718143,-0.28539865255725927
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.7000000000000001,3,100,0.08509976574844456,-0.28539972527191365
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.7000000000000001,3,50,0.0792077736744614,-0.2856531338617702
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.1,0.1,2,50,0.09219914722480739,-0.28570529288117424
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.1,0.1,2,50,0.093032532295671,-0.28594508629838317
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.4,4,100,0.08242504219409252,-0.2860008159568998
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.1,0.1,1,100,0.09191842031878622,-0.28697488531618764
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.1,4,100,0.08836226324556795,-0.2871614875100335
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.01,0.1,2,100,0.05855595967894282,-0.28728381670059094
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.1,1,50,0.08450368829886609,-0.2875636436688332
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.01,0.4,3,100,0.06579590599929258,-0.28780165420989523
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.01,0.7000000000000001,1,100,0.0918989032924999,-0.28804323034768226
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.7000000000000001,3,150,0.0916422471549393,-0.2882644668045488
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.4,2,100,0.08921174786785013,-0.2883912139784119
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.1,1,100,0.08602266989992544,-0.28857042358753043
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.01,0.1,1,100,0.0800251187477485,-0.28908756794133683
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.1,4,150,0.08708132756513025,-0.289098656071471
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.1,3,100,0.07170448631419235,-0.28912254963169653
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.7000000000000001,4,100,0.07202909148819137,-0.2891464893647201
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.4,3,200,0.07881652030649888,-0.2892585287173431
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.01,0.4,1,100,0.08727184984734718,-0.28929917360831814
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.1,3,100,0.09077783379350167,-0.28933544938561584
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.4,2,200,0.09061543728341383,-0.28953927152142517
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.4,5,100,0.07419418014459894,-0.28999765298317237
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.4,4,200,0.08912016859725762,-0.2901477438914965
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.01,0.4,1,50,0.0831298468219239,-0.2904356211441411
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.1,2,200,0.09218497105126405,-0.29047597410642634
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.1,0.1,2,150,0.09017122667668072,-0.2905751951949706
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.7000000000000001,5,200,0.06849138978667499,-0.29105972740457725
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.4,3,150,0.07293292710008349,-0.29108860023559224
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.4,5,150,0.06939015065639059,-0.29163906491655894
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.1,0.4,2,200,0.07893976953816041,-0.2921386865013401
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.1,0.1,1,150,0.09703157339130662,-0.2923575337215866
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.7000000000000001,2,150,0.07502282006638278,-0.292964685369469
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.4,2,150,0.10169978582223575,-0.2929788685603788
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.1,0.1,1,50,0.08983853490026528,-0.2934376992327504
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.01,0.7000000000000001,1,200,0.10013932966608416,-0.2935048889036781
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.01,0.1,2,50,0.05554082393494262,-0.29356118677507
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.7000000000000001,2,150,0.08075939412663369,-0.29364621294931326
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.1,5,100,0.08904339101423336,-0.2936699107081517
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.7000000000000001,1,50,0.09822647951232207,-0.2936824555512187
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.1,3,50,0.08608371434909798,-0.29428135925050725
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.7000000000000001,2,100,0.10317957765918628,-0.2947632209311299
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.1,1,150,0.08846323906321454,-0.2948050159278261
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.01,0.4,1,200,0.09638437522039982,-0.2948200228227741
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.1,0.7000000000000001,1,100,0.10128111413988672,-0.29515295822251886
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.1,4,150,0.08071367836656732,-0.29523093270436584
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.1,0.4,2,50,0.08602732581257173,-0.2955872747737187
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.7000000000000001,2,200,0.08661396612972777,-0.2956501695789062
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.01,0.1,3,200,0.07767078455641191,-0.2959964048288562
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.7000000000000001,3,200,0.09033035861552191,-0.2968254457746434
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.4,2,200,0.07825162388554521,-0.2975080547453605
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.7000000000000001,1,150,0.07639695935943865,-0.29772009379294256
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.7000000000000001,5,50,0.07764778788078619,-0.29778030989309895
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.4,1,150,0.08958315592093187,-0.29822457714685474
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.1,0.1,1,200,0.10033930070145931,-0.2982917450992847
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.01,0.7000000000000001,3,100,0.07226390119314006,-0.2983301777497305
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.1,0.4,1,200,0.09131787165387394,-0.29834925470665513
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.1,0.1,3,100,0.09774004591562221,-0.2983752523664039
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.1,5,200,0.08161551977630095,-0.2984331479090948
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.1,3,150,0.09084848735516786,-0.29855821397848076
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.4,4,200,0.0697136128845177,-0.2987882813004884
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.1,3,150,0.08585038796275134,-0.2988746527448421
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.4,3,200,0.08667848973739495,-0.2988872156977153
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.1,4,100,0.07989947634229627,-0.2990327871606619
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.01,0.1,1,200,0.0825931131653394,-0.29922090666759676
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.4,5,150,0.10125656657347064,-0.3001811545452641
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.4,5,50,0.08770054987190545,-0.3002794884589868
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.1,4,200,0.08770998600522442,-0.3003960063008859
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.4,4,150,0.08486875258826575,-0.30052154387058333
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.4,2,100,0.0822812029094111,-0.3005941082112292
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.7000000000000001,3,50,0.08515218640473332,-0.3006773785324174
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.4,1,50,0.09488221924639136,-0.3008102388550246
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.01,0.7000000000000001,3,200,0.0789766019536418,-0.3008105170933348
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.1,5,150,0.10157091428656391,-0.3013279560190839
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.1,0.4,3,50,0.04510123350342065,-0.3014970321606817
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.01,0.4,2,50,0.08083566257679435,-0.3019622544293762
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.4,2,150,0.07540651280115505,-0.3023868976104497
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.1,2,200,0.07376050959432001,-0.3029407755817286
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.1,0.1,3,200,0.08349355998313238,-0.30319518149891833
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.4,3,100,0.1031171956060389,-0.3032519021510408
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.7000000000000001,4,50,0.054287405050367964,-0.3033694518267821
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.1,3,50,0.08275372545513159,-0.303676409519834
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.1,5,150,0.08098235072055622,-0.3037540451858026
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.7000000000000001,4,150,0.09413755812512434,-0.30395473596533784
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.1,0.7000000000000001,1,150,0.11235550159040174,-0.30400708686305433
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.4,4,50,0.06845636054542609,-0.30435196123029473
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.7000000000000001,1,150,0.0989108025645618,-0.30475639491761913
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.7000000000000001,5,100,0.08725917021738404,-0.30486897819348185
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.1,0.4,1,150,0.11512970652217316,-0.3051243050127512
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.4,2,50,0.07565700361974691,-0.30543716140208554
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.7000000000000001,5,200,0.11195953900280879,-0.30545521652123203
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.1,5,50,0.0961756973741784,-0.3055968402456054
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.1,3,200,0.08232887927363952,-0.3061995132943996
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.7000000000000001,3,150,0.10124674104608654,-0.3062187955572858
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.4,3,50,0.07462246707262973,-0.3064120385387971
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.1,5,100,0.07453791843178377,-0.30652392261290096
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.7000000000000001,1,50,0.0941445716437794,-0.30685425551099893
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.7000000000000001,5,150,0.09137052110210193,-0.3071591811430541
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.4,1,100,0.07591896058404494,-0.3072274272654635
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.1,5,200,0.08548155660158484,-0.3077706579140088
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.1,0.7000000000000001,3,100,0.06728933971403307,-0.30855771408648947
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.1,0.7000000000000001,2,200,0.08468380686357488,-0.30910983963776556
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.4,1,200,0.10263464224116953,-0.3094474190707245
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.1,0.1,1,100,0.09252734824477234,-0.30983371399655846
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.01,0.1,3,150,0.08107177540313108,-0.31001442319343075
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.4,5,200,0.08780757441574605,-0.3101938851196778
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.1,0.1,5,200,0.09769648877345072,-0.31038261368328574
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.4,4,150,0.08403950001924312,-0.3104689029897606
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.4,5,50,0.06518031395690756,-0.31067701313945323
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.7000000000000001,4,100,0.07530070309282451,-0.3106808796475941
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.7000000000000001,1,200,0.09360358733559715,-0.3107581149935953
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.1,0.4,3,200,0.08276966636277756,-0.3108902515329802
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.01,0.4,4,50,0.06363510011646249,-0.31091780815671166
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,sigmoid,0.1,0.7000000000000001,3,150,0.09433693854342708,-0.3116694939944464
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x00000214613276D0>,tanh,0.001,0.4,1,50,0.06809090888326347,-0.31221425130277747
