estimator,estimator__act,estimator__learning_rate,estimator__momentum,estimator__n_hidden,estimator__n_neurons,std,neg_log_loss
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.1,2,50,0.03410253427867679,-0.3331186756642071
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.7000000000000001,4,50,0.050683979119733095,-0.3334589069097012
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.7000000000000001,3,100,0.04523608122781175,-0.3335646326568061
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.7000000000000001,5,150,0.10026118059363577,-0.33370745246020334
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.4,2,50,0.05703800009989196,-0.3340129704158147
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.4,3,100,0.06244474402778993,-0.33407359613855736
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.4,2,100,0.057305763712234094,-0.33415413515375564
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.7000000000000001,2,50,0.09201918374369378,-0.3345569319659789
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.4,4,150,0.0604197875334844,-0.3347923605331095
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.4,4,50,0.06932417891041696,-0.3349210876679914
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,sigmoid,0.1,0.4,1,10,0.03805695635430096,-0.3353992590759601
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.4,3,150,0.0487238885590341,-0.33542179888548035
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.1,4,200,0.04585979368625581,-0.33564160050641795
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.7000000000000001,2,10,0.07248219057737453,-0.33570366074759994
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.7000000000000001,4,150,0.043323215495752514,-0.3368862293206612
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.7000000000000001,3,50,0.08955402439743299,-0.33704054507117864
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.4,5,50,0.053337825930696504,-0.33730364381515127
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.4,5,150,0.07534877750177518,-0.3393673650681609
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.4,5,150,0.04529905279218878,-0.3395300628484949
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,sigmoid,0.1,0.1,1,10,0.025457861708844242,-0.33954562712341185
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.7000000000000001,4,100,0.05169758832460435,-0.3398007422888903
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.4,4,200,0.0850302447828116,-0.3402632092811969
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.7000000000000001,5,50,0.06177125669755058,-0.3404576111755183
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.1,2,10,0.05421428907144013,-0.34069788003018886
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.7000000000000001,3,50,0.05060101358440053,-0.34115819267113984
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.7000000000000001,3,100,0.03675398846542406,-0.3416754400581733
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.1,3,50,0.06111906798689924,-0.3417485974606205
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.4,2,10,0.06903945140707192,-0.34258755402958113
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.1,3,150,0.04933489474467429,-0.3431850660202688
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.1,2,100,0.03869756771644156,-0.34366231814497955
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.7000000000000001,2,100,0.047525601745310626,-0.34408545008875696
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.7000000000000001,3,150,0.05114062003249691,-0.34420304660586654
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,sigmoid,0.1,0.7000000000000001,1,50,0.048342432309523016,-0.3450846477485419
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.1,1,50,0.04607807529251085,-0.3471745170279769
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.7000000000000001,5,100,0.07705086842838262,-0.3473523164206466
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.1,4,150,0.08153045159442215,-0.34809745770079215
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.7000000000000001,1,10,0.03896327609906684,-0.3481236998399059
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.4,1,50,0.0601162021099224,-0.3485504585352047
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.1,5,150,0.04903162769366237,-0.3496915435431405
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.7000000000000001,3,200,0.043666764230392084,-0.35084904274110806
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.4,4,100,0.03143964716330763,-0.3521912879728551
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.1,2,150,0.0520066858136232,-0.352852573257017
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.1,5,200,0.04116048278477086,-0.35300600075389166
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.4,5,200,0.05096412416813441,-0.3535195821886189
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.4,5,200,0.08977940377757447,-0.35355130569694804
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.7000000000000001,3,150,0.07430243722720953,-0.3536675769493774
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.1,3,200,0.04468635639589528,-0.3538539564731491
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.7000000000000001,4,150,0.06096941110828172,-0.35392754744127136
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.7000000000000001,2,10,0.05921153245352453,-0.3546894354273046
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.1,5,100,0.051773023499996525,-0.3549068949658636
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.1,4,200,0.03648072643421214,-0.3549221836708089
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.4,2,150,0.05551040148084505,-0.3554203728453261
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.4,2,200,0.05179934345311725,-0.3555804930710005
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.4,4,150,0.045615717598255695,-0.35616792540110387
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.7000000000000001,2,150,0.061026523146112364,-0.35633338620477695
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.7000000000000001,4,50,0.12853586603025494,-0.35745525269718675
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.1,3,100,0.0721496321687318,-0.3580691603271338
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.1,5,150,0.047081492687471714,-0.3580899583911659
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.1,3,10,0.050404827062763495,-0.3584265874350224
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.4,2,50,0.07463006545700943,-0.358550171601935
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.4,3,200,0.06069103200518851,-0.35913039789091883
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.4,4,200,0.042941004743716205,-0.3592309804231336
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.4,4,50,0.04818353812169665,-0.35979317682623135
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.1,2,200,0.049101252622375385,-0.36029730287820255
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.7000000000000001,3,10,0.041016247304928054,-0.36109417061991794
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.4,2,150,0.06387113737349526,-0.36145781818191475
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.7000000000000001,1,50,0.06978657627839045,-0.3615314883919082
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.1,4,100,0.12310818940154264,-0.36255485893972506
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.4,4,100,0.07843888915350092,-0.3637040492991161
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.7000000000000001,3,200,0.06595193408818949,-0.3640896343364511
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.4,1,10,0.0319501646271702,-0.36440792465722005
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.7000000000000001,1,50,0.03734323029613775,-0.36503097314359967
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,sigmoid,0.1,0.7000000000000001,2,10,0.0625194380829782,-0.3652445956722681
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.1,5,100,0.09051187238837971,-0.36544489246528566
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.7000000000000001,1,100,0.04465439411904346,-0.3667924245694244
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.1,1,100,0.05162337632539506,-0.36685060639081624
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.7000000000000001,2,200,0.07371223172074608,-0.3678006908543847
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,sigmoid,0.1,0.4,1,50,0.04642162951106315,-0.3678365926408748
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.4,5,150,0.09125045300526187,-0.3683116271143737
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.7000000000000001,4,200,0.13654023334162219,-0.36832746980605124
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,sigmoid,0.1,0.1,2,100,0.07636523068500066,-0.3700418917522192
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.4,1,50,0.04606167160489748,-0.37005747096394526
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,sigmoid,0.1,0.1,1,50,0.04235074167630178,-0.37133122654794404
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,sigmoid,0.1,0.4,2,50,0.061203787580254895,-0.37163839379640484
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,sigmoid,0.1,0.7000000000000001,1,150,0.0583268917554114,-0.3723720838789744
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.4,5,50,0.014160698959558684,-0.37240132798841286
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.4,3,10,0.09380364121828472,-0.37250084608509504
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,sigmoid,0.1,0.7000000000000001,1,100,0.05567174457965055,-0.3727743220217879
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,relu,0.001,0.7000000000000001,3,150,0.09341673718692188,-0.37371036012163056
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.4,3,100,0.09715451923384279,-0.3738087567860397
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.001,0.4,3,50,0.04682695215519619,-0.37526813152223915
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.7000000000000001,1,150,0.047273973975517976,-0.3753258695874225
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,relu,0.01,0.1,2,50,0.0753487982636856,-0.37554026039788796
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.4,3,50,0.09325825574121627,-0.3761808692489502
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.01,0.7000000000000001,1,200,0.05539880249101989,-0.3765891133788402
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.4,1,150,0.059839365570698896,-0.376655110736807
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,relu,0.1,0.4,1,150,0.06423238346719697,-0.37686331790570327
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,sigmoid,0.1,0.1,2,50,0.06066677645894322,-0.37694216036567274
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,sigmoid,0.1,0.4,1,100,0.051308823115231106,-0.3774088886959115
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,relu,0.01,0.1,3,200,0.0937731313163284,-0.37744733480376674
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.1,2,200,0.07806521114349596,-0.37846509394610023
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,relu,0.1,0.7000000000000001,1,200,0.06314548684294086,-0.37849685564364643
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,relu,0.1,0.1,1,50,0.07395874584107005,-0.3785959661763613
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,relu,0.1,0.1,1,150,0.06002197536965791,-0.3787713976390999
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,tanh,0.1,0.1,3,100,0.07836508184629495,-0.3794964244372695
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,relu,0.1,0.1,1,100,0.053745760408232285,-0.3795382990212462
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,relu,0.01,0.7000000000000001,2,100,0.06775368468567525,-0.37973478489488166
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000021460C035E0>,relu,0.1,0.1,1,200,0.0685624077134392,-0.38030157004624926
