estimator,estimator__act,estimator__learning_rate,estimator__momentum,estimator__n_hidden,estimator__n_neurons,std,neg_log_loss
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.001,0.7000000000000001,3,200,0.07240947593679907,-0.32962475273427677
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,sigmoid,0.01,0.4,1,200,0.05497975000104851,-0.33023462518431557
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.001,0.7000000000000001,2,150,0.055510245680003324,-0.3304803792859913
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.4,4,200,0.0660999083547566,-0.3312101549347707
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,sigmoid,0.01,0.4,1,100,0.05332987377601357,-0.33124055811482
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,sigmoid,0.1,0.7000000000000001,1,100,0.07451877631800229,-0.3314296792359476
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.1,3,150,0.05674597809163877,-0.33204026218900234
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,sigmoid,0.01,0.7000000000000001,2,200,0.05157185857805761,-0.33254881790741464
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,sigmoid,0.1,0.7000000000000001,2,150,0.06126588346675689,-0.3328972683237971
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,sigmoid,0.1,0.4,2,150,0.06018630642665033,-0.3328982758854477
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.1,2,150,0.07910098446330498,-0.33405195915163055
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.1,3,100,0.06980647147143466,-0.3356324373693858
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.1,2,100,0.07759870901306742,-0.3376074481271319
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.1,1,150,0.08154468293412478,-0.33761688178568294
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.1,4,200,0.07618836917938741,-0.3377290697130509
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.7000000000000001,4,150,0.08389481588475742,-0.3388620362407969
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.4,1,150,0.07837284514792012,-0.33892458024531036
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.4,3,100,0.10870206066093625,-0.3395471462708622
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,sigmoid,0.1,0.1,2,200,0.042152361352281474,-0.3401524576511272
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,sigmoid,0.01,0.7000000000000001,2,100,0.054497838253349,-0.3413389550162468
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,sigmoid,0.01,0.1,1,150,0.05544713888710978,-0.34134034698843935
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.001,0.7000000000000001,2,200,0.07175759049712647,-0.34141539484108774
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,sigmoid,0.01,0.1,1,200,0.052629601821232885,-0.3416050920514714
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.001,0.4,4,200,0.07042689116303055,-0.34172763195644107
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.4,5,150,0.09598681281549012,-0.34181034835213797
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.1,4,150,0.08007700323285627,-0.34190604524660695
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.001,0.7000000000000001,5,150,0.07404546020930439,-0.34222874535685
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.1,1,100,0.06021665838532308,-0.342735527218783
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.4,1,100,0.0744439579455878,-0.3433272965118439
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.4,3,150,0.08170274781144198,-0.3439200511472009
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.001,0.4,5,150,0.06312695524012771,-0.3444415541739219
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.7000000000000001,4,200,0.07736728605238773,-0.3448363224745157
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.7000000000000001,1,50,0.06931120008998859,-0.3450483722085607
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,sigmoid,0.1,0.4,2,100,0.06154627447813862,-0.3454861311730554
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.7000000000000001,3,100,0.08443149842862226,-0.34632972847298654
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.7000000000000001,2,50,0.07490402035398053,-0.34717349908557626
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.001,0.4,4,150,0.07410192953033155,-0.34794762724288664
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.01,0.4,4,150,0.0667701884510783,-0.34846397064879053
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287C61490>,tanh,0.001,0.1,4,200,0.05519217484014806,-0.3501247660338705
