estimator,estimator__act,estimator__learning_rate,estimator__momentum,estimator__n_hidden,estimator__n_neurons,std,neg_log_loss
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.7000000000000001,1,50,0.057559034060064095,-0.2806804482186091
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.01,0.7000000000000001,1,100,0.06283095480974718,-0.2809015711080049
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.4,5,200,0.05148591333636699,-0.28105452009693244
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.4,2,150,0.06238898991876499,-0.28119731324427166
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.1,0.7000000000000001,1,100,0.0897729942307008,-0.2816556224968146
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.01,0.7000000000000001,1,50,0.06344463974404387,-0.2817041638244956
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.01,0.4,1,100,0.054619753687878775,-0.28212433873947856
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.01,0.4,2,200,0.05182811918007899,-0.2824408496488103
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.7000000000000001,4,150,0.06479053102041073,-0.2825902217777667
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.7000000000000001,5,100,0.05311323088768549,-0.2827358776205874
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.7000000000000001,3,200,0.056274491919582594,-0.2830726145934831
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.1,0.7000000000000001,2,100,0.07050666254483254,-0.28373756287890406
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.7000000000000001,2,50,0.06292448314821594,-0.28382707251249845
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.1,0.4,1,150,0.08425520481639982,-0.2840820487867726
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.1,0.1,2,50,0.06558570770170812,-0.28468138955893724
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.1,0.1,5,100,0.0740961956319887,-0.2850585334218005
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.7000000000000001,3,150,0.07249488318810618,-0.2851770613880396
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.4,3,50,0.07406124953187232,-0.2853606884018755
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.01,0.4,1,150,0.0622396496077946,-0.28543388561277216
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.1,4,150,0.05684842960230103,-0.2856674752253292
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.1,0.4,1,50,0.06670420989440497,-0.2868541450347721
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.1,3,150,0.0582610775482727,-0.28713368687163643
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.01,0.4,1,200,0.05695967171461,-0.28783347460347863
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.4,4,100,0.06736151677040571,-0.28783366940814104
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.1,0.1,2,100,0.05297000268373786,-0.2883628581428618
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.1,0.1,1,200,0.07967968653739933,-0.28858350797217447
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.4,3,150,0.053738613647395704,-0.2886834472146196
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.1,3,50,0.051498730849420575,-0.2886884899949053
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.7000000000000001,3,100,0.053806644516681976,-0.28872010796353054
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.1,4,200,0.060785590622675675,-0.28923000977256796
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.4,4,200,0.07813549402502337,-0.28923888563959765
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.1,0.1,3,150,0.04164719844928946,-0.2892485833194895
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.1,2,50,0.0769068234062772,-0.2896999271736788
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.1,0.4,2,50,0.06675254838399519,-0.29006510590212836
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.7000000000000001,4,200,0.07814587004551093,-0.29007737842698156
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.1,0.7000000000000001,2,150,0.07984068305776336,-0.2901626970881876
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.4,5,100,0.0844608718747718,-0.290330845793657
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.1,1,50,0.07006732336233952,-0.2904241863737584
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.7000000000000001,4,100,0.04628331684045947,-0.29057348303024166
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.01,0.1,1,150,0.0654737023192646,-0.2907058195052194
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.1,2,100,0.05293995417991465,-0.2909358632957083
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.1,0.1,2,50,0.06776683181184463,-0.29104662184796826
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.1,0.7000000000000001,1,150,0.07241502642908842,-0.29124811791586164
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.4,1,50,0.06842931019248456,-0.2914249396047036
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.7000000000000001,4,100,0.07232823374804327,-0.2914519618292583
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.01,0.1,1,100,0.05725996275485205,-0.29153862955834076
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.4,2,100,0.06406889291628862,-0.291960601010936
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.7000000000000001,3,100,0.07372383074188618,-0.29243382653222844
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.7000000000000001,5,150,0.06640019572770876,-0.29264184816610495
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.1,0.1,3,150,0.0610343790515525,-0.29322058818600555
